firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
67,67,11-28-16-Monday,78,11-28-16-Monday,78,1.0
67,61,11-28-16-Monday,78,12-20-16-Tuesday,100,0.87711337963
67,69,11-28-16-Monday,78,01-06-17-Friday,117,0.860337817243
67,24,11-28-16-Monday,78,12-22-16-Thursday,102,0.858889895147
67,39,11-28-16-Monday,78,01-05-17-Thursday,116,0.858718278696
67,46,11-28-16-Monday,78,11-04-16-Friday,54,0.854888946818
67,61,11-28-16-Monday,78,01-05-17-Thursday,116,0.852693470663
67,69,11-28-16-Monday,78,01-26-17-Thursday,137,0.852184226337
67,17,11-28-16-Monday,78,11-16-16-Wednesday,66,0.847105482642
67,17,11-28-16-Monday,78,10-20-16-Thursday,39,0.84597179153
67,49,11-28-16-Monday,78,09-20-16-Tuesday,9,0.845787583827
67,67,11-29-16-Tuesday,79,11-29-16-Tuesday,79,1.0
67,4,11-29-16-Tuesday,79,01-27-17-Friday,138,0.888350394093
67,8,11-29-16-Tuesday,79,10-03-16-Monday,22,0.856602281726
67,54,11-29-16-Tuesday,79,12-22-16-Thursday,102,0.856289633009
67,54,11-29-16-Tuesday,79,11-10-16-Thursday,60,0.856209227194
67,69,11-29-16-Tuesday,79,01-06-17-Friday,117,0.855657822719
67,36,11-29-16-Tuesday,79,11-16-16-Wednesday,66,0.854759358584
67,19,11-29-16-Tuesday,79,12-22-16-Thursday,102,0.847809739012
67,67,11-29-16-Tuesday,79,12-01-16-Thursday,81,0.841084437346
67,39,11-29-16-Tuesday,79,02-13-17-Monday,155,0.840483051725
67,54,11-29-16-Tuesday,79,12-02-16-Friday,82,0.836463516108
67,67,11-30-16-Wednesday,80,11-30-16-Wednesday,80,1.0
67,36,11-30-16-Wednesday,80,11-15-16-Tuesday,65,0.907276359429
67,11,11-30-16-Wednesday,80,12-12-16-Monday,92,0.904805563419
67,44,11-30-16-Wednesday,80,01-10-17-Tuesday,121,0.902237632094
