firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
6,6,09-19-16-Monday,8,09-19-16-Monday,8,1.0
6,7,09-19-16-Monday,8,09-27-16-Tuesday,16,0.864543550632
6,38,09-19-16-Monday,8,11-16-16-Wednesday,66,0.863192442837
6,23,09-19-16-Monday,8,09-30-16-Friday,19,0.854872345076
6,42,09-19-16-Monday,8,10-11-16-Tuesday,30,0.854630176551
6,39,09-19-16-Monday,8,09-19-16-Monday,8,0.837430101784
6,35,09-19-16-Monday,8,09-19-16-Monday,8,0.813312905876
6,25,09-19-16-Monday,8,10-14-16-Friday,33,0.8094764749
6,35,09-19-16-Monday,8,09-28-16-Wednesday,17,0.803781100338
6,43,09-19-16-Monday,8,12-12-16-Monday,92,0.797477323862
6,64,09-19-16-Monday,8,12-29-16-Thursday,109,0.793219441345
6,6,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
6,65,09-20-16-Tuesday,9,01-08-17-Sunday,119,0.91126511688
6,45,09-20-16-Tuesday,9,11-29-16-Tuesday,79,0.839913958049
6,67,09-20-16-Tuesday,9,12-18-16-Sunday,98,0.836365224644
6,31,09-20-16-Tuesday,9,01-03-17-Tuesday,114,0.803953589253
6,11,09-20-16-Tuesday,9,11-23-16-Wednesday,73,0.791134304903
6,11,09-20-16-Tuesday,9,12-05-16-Monday,85,0.786408257636
6,7,09-20-16-Tuesday,9,10-07-16-Friday,26,0.785916719899
6,45,09-20-16-Tuesday,9,01-30-17-Monday,141,0.778051348048
6,67,09-20-16-Tuesday,9,01-08-17-Sunday,119,0.775891277249
6,34,09-20-16-Tuesday,9,01-13-17-Friday,124,0.775315464057
6,6,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
6,6,09-21-16-Wednesday,10,11-21-16-Monday,71,0.888758378422
6,21,09-21-16-Wednesday,10,12-12-16-Monday,92,0.878948789816
6,52,09-21-16-Wednesday,10,12-09-16-Friday,89,0.876939578936
6,61,09-21-16-Wednesday,10,01-11-17-Wednesday,122,0.870229348688
6,5,09-21-16-Wednesday,10,09-28-16-Wednesday,17,0.868627387182
6,6,09-21-16-Wednesday,10,12-02-16-Friday,82,0.867580030296
6,6,09-21-16-Wednesday,10,11-18-16-Friday,68,0.860233475426
6,66,09-21-16-Wednesday,10,12-16-16-Friday,96,0.857252689529
6,66,09-21-16-Wednesday,10,01-23-17-Monday,134,0.855746341082
6,10,09-21-16-Wednesday,10,02-09-17-Thursday,151,0.852060840067
6,6,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
6,66,09-22-16-Thursday,11,02-06-17-Monday,148,0.920977808906
6,43,09-22-16-Thursday,11,09-22-16-Thursday,11,0.886851841122
6,6,09-22-16-Thursday,11,12-21-16-Wednesday,101,0.880528156758
6,21,09-22-16-Thursday,11,12-01-16-Thursday,81,0.879433808521
6,21,09-22-16-Thursday,11,09-23-16-Friday,12,0.870995966735
6,43,09-22-16-Thursday,11,10-31-16-Monday,50,0.870588464425
6,24,09-22-16-Thursday,11,11-21-16-Monday,71,0.868499569316
6,66,09-22-16-Thursday,11,01-23-17-Monday,134,0.865158521212
6,52,09-22-16-Thursday,11,11-03-16-Thursday,53,0.859957276869
6,66,09-22-16-Thursday,11,01-24-17-Tuesday,135,0.858245702459
6,6,09-23-16-Friday,12,09-23-16-Friday,12,1.0
6,6,09-23-16-Friday,12,10-07-16-Friday,26,0.915799259768
6,6,09-23-16-Friday,12,09-30-16-Friday,19,0.911563118039
6,6,09-23-16-Friday,12,11-04-16-Friday,54,0.905931805981
6,66,09-23-16-Friday,12,01-16-17-Monday,127,0.89121419631
6,66,09-23-16-Friday,12,01-30-17-Monday,141,0.888398878398
6,49,09-23-16-Friday,12,09-26-16-Monday,15,0.880842759722
6,6,09-23-16-Friday,12,11-30-16-Wednesday,80,0.876815617181
6,66,09-23-16-Friday,12,02-06-17-Monday,148,0.875917787774
6,6,09-23-16-Friday,12,12-02-16-Friday,82,0.875832500126
6,31,09-23-16-Friday,12,10-17-16-Monday,36,0.875071773651
6,6,09-24-16-Saturday,13,09-24-16-Saturday,13,1.0
6,34,09-24-16-Saturday,13,12-27-16-Tuesday,107,0.999628233756
6,7,09-24-16-Saturday,13,11-10-16-Thursday,60,0.99961650187
6,29,09-24-16-Saturday,13,12-21-16-Wednesday,101,0.99961219747
6,15,09-24-16-Saturday,13,12-05-16-Monday,85,0.999605202662
6,6,09-24-16-Saturday,13,10-22-16-Saturday,41,0.999603571634
6,26,09-24-16-Saturday,13,10-23-16-Sunday,42,0.999601008986
6,52,09-24-16-Saturday,13,10-08-16-Saturday,27,0.999599921717
6,54,09-24-16-Saturday,13,12-30-16-Friday,110,0.999593395057
6,51,09-24-16-Saturday,13,12-31-16-Saturday,111,0.999591294175
6,64,09-24-16-Saturday,13,12-06-16-Tuesday,86,0.99958783475
6,6,09-25-16-Sunday,14,09-25-16-Sunday,14,1.0
6,45,09-25-16-Sunday,14,01-28-17-Saturday,139,0.999657874706
6,9,09-25-16-Sunday,14,11-19-16-Saturday,69,0.999628953077
6,15,09-25-16-Sunday,14,10-28-16-Friday,47,0.999615480948
6,22,09-25-16-Sunday,14,12-28-16-Wednesday,108,0.999612467869
6,14,09-25-16-Sunday,14,09-20-16-Tuesday,9,0.999612166565
6,65,09-25-16-Sunday,14,01-12-17-Thursday,123,0.999611958953
6,15,09-25-16-Sunday,14,12-03-16-Saturday,83,0.999606704732
6,37,09-25-16-Sunday,14,12-03-16-Saturday,83,0.999605636342
6,65,09-25-16-Sunday,14,01-19-17-Thursday,130,0.999605511387
6,43,09-25-16-Sunday,14,11-13-16-Sunday,63,0.999605391381
6,6,09-26-16-Monday,15,09-26-16-Monday,15,1.0
6,37,09-26-16-Monday,15,10-06-16-Thursday,25,0.82411267912
6,33,09-26-16-Monday,15,09-20-16-Tuesday,9,0.782594201092
6,45,09-26-16-Monday,15,01-18-17-Wednesday,129,0.776848577127
6,45,09-26-16-Monday,15,02-02-17-Thursday,144,0.775794468096
6,70,09-26-16-Monday,15,11-05-16-Saturday,55,0.766222423295
6,20,09-26-16-Monday,15,10-13-16-Thursday,32,0.766212551584
6,67,09-26-16-Monday,15,01-11-17-Wednesday,122,0.762065756375
6,19,09-26-16-Monday,15,12-13-16-Tuesday,93,0.75813330587
6,68,09-26-16-Monday,15,12-14-16-Wednesday,94,0.751207030029
6,34,09-26-16-Monday,15,01-24-17-Tuesday,135,0.750327228653
6,6,09-27-16-Tuesday,16,09-27-16-Tuesday,16,1.0
6,66,09-27-16-Tuesday,16,01-30-17-Monday,141,0.904026856976
6,18,09-27-16-Tuesday,16,11-16-16-Wednesday,66,0.886660830081
6,66,09-27-16-Tuesday,16,01-23-17-Monday,134,0.883330643426
6,6,09-27-16-Tuesday,16,12-15-16-Thursday,95,0.877716442605
6,19,09-27-16-Tuesday,16,01-03-17-Tuesday,114,0.877296606661
6,54,09-27-16-Tuesday,16,01-24-17-Tuesday,135,0.87501286674
6,6,09-27-16-Tuesday,16,11-07-16-Monday,57,0.870880868604
6,37,09-27-16-Tuesday,16,10-13-16-Thursday,32,0.868716275546
6,6,09-27-16-Tuesday,16,11-17-16-Thursday,67,0.867942729226
6,34,09-27-16-Tuesday,16,10-31-16-Monday,50,0.866598322507
6,6,09-28-16-Wednesday,17,09-28-16-Wednesday,17,1.0
6,45,09-28-16-Wednesday,17,11-28-16-Monday,78,0.780997894057
6,23,09-28-16-Wednesday,17,09-22-16-Thursday,11,0.778400027179
6,38,09-28-16-Wednesday,17,12-02-16-Friday,82,0.776963440057
6,7,09-28-16-Wednesday,17,02-10-17-Friday,152,0.776834928847
6,6,09-28-16-Wednesday,17,09-27-16-Tuesday,16,0.772391491281
6,34,09-28-16-Wednesday,17,01-17-17-Tuesday,128,0.771817257523
6,54,09-28-16-Wednesday,17,01-12-17-Thursday,123,0.768249731458
6,69,09-28-16-Wednesday,17,01-03-17-Tuesday,114,0.76749369047
6,43,09-28-16-Wednesday,17,11-07-16-Monday,57,0.766244320847
6,5,09-28-16-Wednesday,17,12-07-16-Wednesday,87,0.765811881524
6,6,09-29-16-Thursday,18,09-29-16-Thursday,18,1.0
6,6,09-29-16-Thursday,18,01-03-17-Tuesday,114,0.934115495717
6,61,09-29-16-Thursday,18,01-09-17-Monday,120,0.929349219256
6,66,09-29-16-Thursday,18,12-13-16-Tuesday,93,0.926100857534
6,66,09-29-16-Thursday,18,01-23-17-Monday,134,0.921974542531
6,49,09-29-16-Thursday,18,09-26-16-Monday,15,0.921528148938
6,43,09-29-16-Thursday,18,01-20-17-Friday,131,0.919625720686
6,46,09-29-16-Thursday,18,02-01-17-Wednesday,143,0.917190149254
6,24,09-29-16-Thursday,18,10-06-16-Thursday,25,0.915296492238
6,66,09-29-16-Thursday,18,12-16-16-Friday,96,0.911531466877
6,46,09-29-16-Thursday,18,01-11-17-Wednesday,122,0.910641868124
6,6,09-30-16-Friday,19,09-30-16-Friday,19,1.0
6,66,09-30-16-Friday,19,01-16-17-Monday,127,0.915056293973
6,6,09-30-16-Friday,19,09-23-16-Friday,12,0.911563118039
6,6,09-30-16-Friday,19,10-07-16-Friday,26,0.900224954601
6,6,09-30-16-Friday,19,10-06-16-Thursday,25,0.886300373591
6,6,09-30-16-Friday,19,11-04-16-Friday,54,0.882890897511
6,66,09-30-16-Friday,19,02-06-17-Monday,148,0.880383462598
6,49,09-30-16-Friday,19,09-26-16-Monday,15,0.878512837305
6,31,09-30-16-Friday,19,02-10-17-Friday,152,0.877812989782
6,10,09-30-16-Friday,19,11-01-16-Tuesday,51,0.877659205561
6,66,09-30-16-Friday,19,01-30-17-Monday,141,0.875118714593
6,6,10-01-16-Saturday,20,10-01-16-Saturday,20,1.0
6,37,10-01-16-Saturday,20,01-05-17-Thursday,116,0.999626802562
6,45,10-01-16-Saturday,20,01-14-17-Saturday,125,0.999623857868
6,6,10-01-16-Saturday,20,12-30-16-Friday,110,0.999618197537
6,68,10-01-16-Saturday,20,11-26-16-Saturday,76,0.999617212464
6,12,10-01-16-Saturday,20,10-01-16-Saturday,20,0.999616895843
6,34,10-01-16-Saturday,20,01-21-17-Saturday,132,0.999616265355
6,27,10-01-16-Saturday,20,09-30-16-Friday,19,0.999615515675
6,65,10-01-16-Saturday,20,02-01-17-Wednesday,143,0.999613998694
6,34,10-01-16-Saturday,20,12-24-16-Saturday,104,0.99961200439
6,12,10-01-16-Saturday,20,09-28-16-Wednesday,17,0.999611343111
6,6,10-02-16-Sunday,21,10-02-16-Sunday,21,1.0
6,66,10-02-16-Sunday,21,12-29-16-Thursday,109,0.999662960934
6,31,10-02-16-Sunday,21,12-03-16-Saturday,83,0.999654163679
6,15,10-02-16-Sunday,21,12-03-16-Saturday,83,0.99964919004
6,24,10-02-16-Sunday,21,09-24-16-Saturday,13,0.999642443369
6,42,10-02-16-Sunday,21,11-26-16-Saturday,76,0.999639450387
6,4,10-02-16-Sunday,21,11-12-16-Saturday,62,0.999629595435
6,52,10-02-16-Sunday,21,10-01-16-Saturday,20,0.999628195446
6,23,10-02-16-Sunday,21,01-21-17-Saturday,132,0.999618274417
6,45,10-02-16-Sunday,21,12-31-16-Saturday,111,0.999616267811
6,7,10-02-16-Sunday,21,10-09-16-Sunday,28,0.999614771774
6,6,10-03-16-Monday,22,10-03-16-Monday,22,1.0
6,6,10-03-16-Monday,22,11-16-16-Wednesday,66,0.927552263615
6,6,10-03-16-Monday,22,11-14-16-Monday,64,0.922014448268
6,56,10-03-16-Monday,22,12-16-16-Friday,96,0.913304704503
6,54,10-03-16-Monday,22,12-05-16-Monday,85,0.912542547489
6,54,10-03-16-Monday,22,12-01-16-Thursday,81,0.902889686254
6,6,10-03-16-Monday,22,11-04-16-Friday,54,0.898024861541
6,54,10-03-16-Monday,22,11-03-16-Thursday,53,0.896405741466
6,38,10-03-16-Monday,22,12-09-16-Friday,89,0.8931181322
6,18,10-03-16-Monday,22,11-16-16-Wednesday,66,0.890699225826
6,6,10-03-16-Monday,22,12-02-16-Friday,82,0.888399484547
6,6,10-04-16-Tuesday,23,10-04-16-Tuesday,23,1.0
6,10,10-04-16-Tuesday,23,01-24-17-Tuesday,135,0.911961740194
6,66,10-04-16-Tuesday,23,02-07-17-Tuesday,149,0.910782596005
6,61,10-04-16-Tuesday,23,12-23-16-Friday,103,0.907750048422
6,31,10-04-16-Tuesday,23,11-18-16-Friday,68,0.902310483927
6,36,10-04-16-Tuesday,23,10-07-16-Friday,26,0.902167755543
6,5,10-04-16-Tuesday,23,11-15-16-Tuesday,65,0.900070733729
6,5,10-04-16-Tuesday,23,01-23-17-Monday,134,0.899244386176
6,61,10-04-16-Tuesday,23,12-07-16-Wednesday,87,0.896338989404
6,10,10-04-16-Tuesday,23,12-22-16-Thursday,102,0.891361998565
6,36,10-04-16-Tuesday,23,10-11-16-Tuesday,30,0.889246660599
6,6,10-05-16-Wednesday,24,10-05-16-Wednesday,24,1.0
6,18,10-05-16-Wednesday,24,02-13-17-Monday,155,0.921881208816
6,69,10-05-16-Wednesday,24,12-23-16-Friday,103,0.917967845575
6,13,10-05-16-Wednesday,24,09-20-16-Tuesday,9,0.863837192585
6,69,10-05-16-Wednesday,24,02-02-17-Thursday,144,0.84882667619
6,5,10-05-16-Wednesday,24,12-02-16-Friday,82,0.848092002636
6,21,10-05-16-Wednesday,24,11-11-16-Friday,61,0.833849664406
6,5,10-05-16-Wednesday,24,02-03-17-Friday,145,0.831620637547
6,11,10-05-16-Wednesday,24,12-13-16-Tuesday,93,0.827357801295
6,16,10-05-16-Wednesday,24,11-11-16-Friday,61,0.823698318962
6,12,10-05-16-Wednesday,24,09-21-16-Wednesday,10,0.822746179895
6,6,10-06-16-Thursday,25,10-06-16-Thursday,25,1.0
6,49,10-06-16-Thursday,25,09-26-16-Monday,15,0.954044685659
6,46,10-06-16-Thursday,25,01-11-17-Wednesday,122,0.939417978404
6,24,10-06-16-Thursday,25,10-06-16-Thursday,25,0.935022090508
6,66,10-06-16-Thursday,25,01-10-17-Tuesday,121,0.934613236991
6,66,10-06-16-Thursday,25,01-19-17-Thursday,130,0.934382817742
6,24,10-06-16-Thursday,25,11-21-16-Monday,71,0.929576151228
6,31,10-06-16-Thursday,25,10-17-16-Monday,36,0.92840530182
6,66,10-06-16-Thursday,25,02-06-17-Monday,148,0.926442534568
6,6,10-06-16-Thursday,25,01-03-17-Tuesday,114,0.915698993381
6,46,10-06-16-Thursday,25,02-01-17-Wednesday,143,0.914847096927
6,6,10-07-16-Friday,26,10-07-16-Friday,26,1.0
6,6,10-07-16-Friday,26,09-23-16-Friday,12,0.915799259768
6,66,10-07-16-Friday,26,01-16-17-Monday,127,0.902867346577
6,6,10-07-16-Friday,26,09-30-16-Friday,19,0.900224954601
6,6,10-07-16-Friday,26,11-18-16-Friday,68,0.893800346897
6,66,10-07-16-Friday,26,01-18-17-Wednesday,129,0.884890747663
