firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
44,44,09-19-16-Monday,8,09-19-16-Monday,8,1.0
44,34,09-19-16-Monday,8,09-19-16-Monday,8,0.962154375071
44,37,09-19-16-Monday,8,09-19-16-Monday,8,0.891844599165
44,41,09-19-16-Monday,8,09-19-16-Monday,8,0.874517266954
44,42,09-19-16-Monday,8,09-19-16-Monday,8,0.860776864341
44,18,09-19-16-Monday,8,09-19-16-Monday,8,0.846196512064
44,22,09-19-16-Monday,8,09-19-16-Monday,8,0.837970699369
44,5,09-19-16-Monday,8,09-19-16-Monday,8,0.837130418867
44,30,09-19-16-Monday,8,09-19-16-Monday,8,0.833864336975
44,26,09-19-16-Monday,8,09-19-16-Monday,8,0.832620770132
44,4,09-19-16-Monday,8,09-19-16-Monday,8,0.828274443801
44,44,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
44,44,09-20-16-Tuesday,9,10-03-16-Monday,22,0.916692827545
44,4,09-20-16-Tuesday,9,10-14-16-Friday,33,0.908864346358
44,28,09-20-16-Tuesday,9,10-17-16-Monday,36,0.908683720802
44,44,09-20-16-Tuesday,9,09-21-16-Wednesday,10,0.90331581896
44,44,09-20-16-Tuesday,9,09-22-16-Thursday,11,0.902758065079
44,28,09-20-16-Tuesday,9,09-30-16-Friday,19,0.901930192638
44,18,09-20-16-Tuesday,9,11-11-16-Friday,61,0.898457864067
44,18,09-20-16-Tuesday,9,01-09-17-Monday,120,0.893806677178
44,44,09-20-16-Tuesday,9,01-13-17-Friday,124,0.89306707219
44,28,09-20-16-Tuesday,9,10-31-16-Monday,50,0.892587077373
44,44,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
44,44,09-21-16-Wednesday,10,10-03-16-Monday,22,0.938566786525
44,4,09-21-16-Wednesday,10,10-14-16-Friday,33,0.935254498247
44,44,09-21-16-Wednesday,10,01-12-17-Thursday,123,0.925510625362
44,44,09-21-16-Wednesday,10,10-11-16-Tuesday,30,0.918615975036
44,44,09-21-16-Wednesday,10,01-13-17-Friday,124,0.91819122285
44,4,09-21-16-Wednesday,10,09-30-16-Friday,19,0.910719431766
44,28,09-21-16-Wednesday,10,01-19-17-Thursday,130,0.907838492995
44,5,09-21-16-Wednesday,10,11-22-16-Tuesday,72,0.905450731311
44,44,09-21-16-Wednesday,10,09-20-16-Tuesday,9,0.90331581896
44,4,09-21-16-Wednesday,10,11-21-16-Monday,71,0.901770645892
44,44,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
44,44,09-22-16-Thursday,11,09-20-16-Tuesday,9,0.902758065079
44,4,09-22-16-Thursday,11,10-14-16-Friday,33,0.894638627833
44,44,09-22-16-Thursday,11,10-03-16-Monday,22,0.893325384798
44,4,09-22-16-Thursday,11,01-25-17-Wednesday,136,0.89167571538
44,44,09-22-16-Thursday,11,01-09-17-Monday,120,0.886822327359
44,4,09-22-16-Thursday,11,11-07-16-Monday,57,0.884744361949
44,18,09-22-16-Thursday,11,01-09-17-Monday,120,0.88421985571
44,18,09-22-16-Thursday,11,11-11-16-Friday,61,0.883718432232
44,4,09-22-16-Thursday,11,01-05-17-Thursday,116,0.883563737387
44,44,09-22-16-Thursday,11,01-13-17-Friday,124,0.883232760858
44,44,09-23-16-Friday,12,09-23-16-Friday,12,1.0
44,44,09-23-16-Friday,12,10-21-16-Friday,40,0.871646061103
44,31,09-23-16-Friday,12,09-21-16-Wednesday,10,0.855407942687
44,4,09-23-16-Friday,12,11-18-16-Friday,68,0.85353216665
44,66,09-23-16-Friday,12,02-07-17-Tuesday,149,0.849542823053
44,18,09-23-16-Friday,12,10-21-16-Friday,40,0.837947936763
44,36,09-23-16-Friday,12,10-07-16-Friday,26,0.833825216616
44,44,09-23-16-Friday,12,10-19-16-Wednesday,38,0.829924808395
44,6,09-23-16-Friday,12,10-04-16-Tuesday,23,0.82297967723
44,13,09-23-16-Friday,12,12-02-16-Friday,82,0.817148533712
44,18,09-23-16-Friday,12,01-19-17-Thursday,130,0.815832303506
44,44,09-24-16-Saturday,13,09-24-16-Saturday,13,1.0
44,21,09-24-16-Saturday,13,09-28-16-Wednesday,17,0.999629248608
44,66,09-24-16-Saturday,13,12-18-16-Sunday,98,0.9996242415
44,37,09-24-16-Saturday,13,10-15-16-Saturday,34,0.999622452568
44,26,09-24-16-Saturday,13,10-08-16-Saturday,27,0.999615445437
44,68,09-24-16-Saturday,13,11-26-16-Saturday,76,0.999614369129
44,34,09-24-16-Saturday,13,11-19-16-Saturday,69,0.999613399951
