firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
16,16,09-19-16-Monday,8,09-19-16-Monday,8,1.0
16,58,09-19-16-Monday,8,10-03-16-Monday,22,0.820060841937
16,42,09-19-16-Monday,8,12-17-16-Saturday,97,0.783829232944
16,33,09-19-16-Monday,8,12-07-16-Wednesday,87,0.775581688169
16,16,09-19-16-Monday,8,02-05-17-Sunday,147,0.748842929464
16,18,09-19-16-Monday,8,09-19-16-Monday,8,0.74290629743
16,19,09-19-16-Monday,8,09-19-16-Monday,8,0.739337206317
16,33,09-19-16-Monday,8,09-19-16-Monday,8,0.72850981363
16,33,09-19-16-Monday,8,11-24-16-Thursday,74,0.723133439472
16,16,09-19-16-Monday,8,10-11-16-Tuesday,30,0.720931791365
16,43,09-19-16-Monday,8,09-19-16-Monday,8,0.711903165371
16,16,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
16,33,09-20-16-Tuesday,9,11-07-16-Monday,57,0.864830694524
16,19,09-20-16-Tuesday,9,02-06-17-Monday,148,0.864060353149
16,24,09-20-16-Tuesday,9,11-21-16-Monday,71,0.858699586596
16,19,09-20-16-Tuesday,9,01-26-17-Thursday,137,0.855723385563
16,34,09-20-16-Tuesday,9,12-05-16-Monday,85,0.854614512838
16,51,09-20-16-Tuesday,9,12-13-16-Tuesday,93,0.840011898219
16,16,09-20-16-Tuesday,9,01-10-17-Tuesday,121,0.835421016664
16,39,09-20-16-Tuesday,9,11-10-16-Thursday,60,0.830576697296
16,64,09-20-16-Tuesday,9,10-19-16-Wednesday,38,0.829634477643
16,64,09-20-16-Tuesday,9,10-18-16-Tuesday,37,0.826991320175
16,16,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
16,16,09-21-16-Wednesday,10,10-30-16-Sunday,49,0.764390283399
16,16,09-21-16-Wednesday,10,10-13-16-Thursday,32,0.734128961446
16,16,09-21-16-Wednesday,10,10-18-16-Tuesday,37,0.724408656511
16,22,09-21-16-Wednesday,10,10-05-16-Wednesday,24,0.713593915022
16,45,09-21-16-Wednesday,10,09-26-16-Monday,15,0.707603633673
16,70,09-21-16-Wednesday,10,12-07-16-Wednesday,87,0.7067201587
16,46,09-21-16-Wednesday,10,01-17-17-Tuesday,128,0.706109913761
16,54,09-21-16-Wednesday,10,02-08-17-Wednesday,150,0.705104609783
16,19,09-21-16-Wednesday,10,09-20-16-Tuesday,9,0.702023338827
16,42,09-21-16-Wednesday,10,11-22-16-Tuesday,72,0.699568474915
16,16,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
16,2,09-22-16-Thursday,11,11-22-16-Tuesday,72,0.74453679559
16,7,09-22-16-Thursday,11,09-27-16-Tuesday,16,0.716982721091
16,39,09-22-16-Thursday,11,09-19-16-Monday,8,0.71023537189
16,8,09-22-16-Thursday,11,10-16-16-Sunday,35,0.708109100635
16,42,09-22-16-Thursday,11,10-11-16-Tuesday,30,0.699867016675
16,16,09-22-16-Thursday,11,02-05-17-Sunday,147,0.694063753026
16,19,09-22-16-Thursday,11,11-07-16-Monday,57,0.693707400784
16,16,09-22-16-Thursday,11,12-22-16-Thursday,102,0.689390906502
16,46,09-22-16-Thursday,11,11-28-16-Monday,78,0.685361412691
16,42,09-22-16-Thursday,11,10-14-16-Friday,33,0.681929382765
16,16,09-23-16-Friday,12,09-23-16-Friday,12,1.0
16,45,09-23-16-Friday,12,01-11-17-Wednesday,122,0.80044574629
16,8,09-23-16-Friday,12,02-06-17-Monday,148,0.738891214669
16,23,09-23-16-Friday,12,11-23-16-Wednesday,73,0.733782334509
16,18,09-23-16-Friday,12,12-16-16-Friday,96,0.658723522907
16,37,09-23-16-Friday,12,02-07-17-Tuesday,149,0.656292003947
16,23,09-23-16-Friday,12,11-14-16-Monday,64,0.654815809068
16,54,09-23-16-Friday,12,01-05-17-Thursday,116,0.651736127979
16,52,09-23-16-Friday,12,01-05-17-Thursday,116,0.64728241053
16,11,09-23-16-Friday,12,12-10-16-Saturday,90,0.642829939796
16,68,09-23-16-Friday,12,01-19-17-Thursday,130,0.641758233819
16,16,10-11-16-Tuesday,30,10-11-16-Tuesday,30,1.0
16,33,10-11-16-Tuesday,30,11-28-16-Monday,78,0.877802407685
16,16,10-11-16-Tuesday,30,02-04-17-Saturday,146,0.867839766345
16,33,10-11-16-Tuesday,30,12-03-16-Saturday,83,0.858487659729
16,16,10-11-16-Tuesday,30,10-22-16-Saturday,41,0.853936134713
16,33,10-11-16-Tuesday,30,12-07-16-Wednesday,87,0.850275560767
16,58,10-11-16-Tuesday,30,10-17-16-Monday,36,0.848506021728
16,39,10-11-16-Tuesday,30,12-20-16-Tuesday,100,0.845731211534
16,16,10-11-16-Tuesday,30,11-15-16-Tuesday,65,0.832136889014
16,58,10-11-16-Tuesday,30,09-30-16-Friday,19,0.827890014504
16,8,10-11-16-Tuesday,30,12-11-16-Sunday,91,0.802462421544
16,16,10-12-16-Wednesday,31,10-12-16-Wednesday,31,1.0
16,16,10-12-16-Wednesday,31,10-26-16-Wednesday,45,0.839616282364
16,33,10-12-16-Wednesday,31,11-02-16-Wednesday,52,0.834299994767
16,50,10-12-16-Wednesday,31,09-29-16-Thursday,18,0.82575194064
16,16,10-12-16-Wednesday,31,11-06-16-Sunday,56,0.824303385004
16,64,10-12-16-Wednesday,31,10-18-16-Tuesday,37,0.813373720553
