firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
72,72,10-31-16-Monday,50,10-31-16-Monday,50,1.0
72,38,10-31-16-Monday,50,10-05-16-Wednesday,24,0.879150144967
72,7,10-31-16-Monday,50,12-02-16-Friday,82,0.838382214401
72,16,10-31-16-Monday,50,11-14-16-Monday,64,0.820632988336
72,68,10-31-16-Monday,50,11-25-16-Friday,75,0.81825670264
72,7,10-31-16-Monday,50,11-16-16-Wednesday,66,0.815695875948
72,19,10-31-16-Monday,50,02-03-17-Friday,145,0.799334175162
72,7,10-31-16-Monday,50,01-18-17-Wednesday,129,0.784620387522
72,44,10-31-16-Monday,50,02-06-17-Monday,148,0.774239126946
72,66,10-31-16-Monday,50,02-02-17-Thursday,144,0.768058399024
72,38,10-31-16-Monday,50,11-30-16-Wednesday,80,0.744717252733
72,72,11-01-16-Tuesday,51,11-01-16-Tuesday,51,1.0
72,5,11-01-16-Tuesday,51,11-04-16-Friday,54,0.857418006605
72,28,11-01-16-Tuesday,51,01-05-17-Thursday,116,0.838757364936
72,70,11-01-16-Tuesday,51,11-09-16-Wednesday,59,0.837785858258
72,4,11-01-16-Tuesday,51,01-25-17-Wednesday,136,0.835030925117
72,44,11-01-16-Tuesday,51,10-31-16-Monday,50,0.831348859293
72,54,11-01-16-Tuesday,51,12-02-16-Friday,82,0.82907114769
72,5,11-01-16-Tuesday,51,11-18-16-Friday,68,0.827710056329
72,4,11-01-16-Tuesday,51,01-05-17-Thursday,116,0.825978354804
72,28,11-01-16-Tuesday,51,11-10-16-Thursday,60,0.824602344648
72,10,11-01-16-Tuesday,51,10-26-16-Wednesday,45,0.823813007669
72,72,11-02-16-Wednesday,52,11-02-16-Wednesday,52,1.0
72,6,11-02-16-Wednesday,52,10-25-16-Tuesday,44,0.844724061873
72,69,11-02-16-Wednesday,52,01-05-17-Thursday,116,0.843773176637
72,61,11-02-16-Wednesday,52,01-09-17-Monday,120,0.840554840704
72,6,11-02-16-Wednesday,52,11-08-16-Tuesday,58,0.832345107918
72,41,11-02-16-Wednesday,52,09-30-16-Friday,19,0.831521625009
72,43,11-02-16-Wednesday,52,09-28-16-Wednesday,17,0.829545572752
72,46,11-02-16-Wednesday,52,01-26-17-Thursday,137,0.82719384919
72,24,11-02-16-Wednesday,52,10-05-16-Wednesday,24,0.825181897436
72,6,11-02-16-Wednesday,52,12-15-16-Thursday,95,0.823783598172
72,6,11-02-16-Wednesday,52,09-29-16-Thursday,18,0.82367018876
72,72,11-03-16-Thursday,53,11-03-16-Thursday,53,1.0
72,45,11-03-16-Thursday,53,09-28-16-Wednesday,17,0.721769162451
72,7,11-03-16-Thursday,53,01-24-17-Tuesday,135,0.688483935924
72,45,11-03-16-Thursday,53,10-17-16-Monday,36,0.684415172934
72,8,11-03-16-Thursday,53,11-24-16-Thursday,74,0.671716299967
72,5,11-03-16-Thursday,53,12-18-16-Sunday,98,0.663676904829
72,67,11-03-16-Thursday,53,01-03-17-Tuesday,114,0.653021206526
72,33,11-03-16-Thursday,53,11-08-16-Tuesday,58,0.644177856375
72,39,11-03-16-Thursday,53,12-09-16-Friday,89,0.643026333169
72,10,11-03-16-Thursday,53,10-06-16-Thursday,25,0.639068088227
72,68,11-03-16-Thursday,53,12-05-16-Monday,85,0.638702791749
72,72,11-04-16-Friday,54,11-04-16-Friday,54,1.0
72,54,11-04-16-Friday,54,11-12-16-Saturday,62,0.964162783403
72,7,11-04-16-Friday,54,11-17-16-Thursday,67,0.961827250065
72,10,11-04-16-Friday,54,10-21-16-Friday,40,0.960545046246
72,14,11-04-16-Friday,54,09-22-16-Thursday,11,0.957812640835
72,72,11-04-16-Friday,54,11-29-16-Tuesday,79,0.948982679268
72,9,11-04-16-Friday,54,09-21-16-Wednesday,10,0.948086464661
72,36,11-04-16-Friday,54,12-19-16-Monday,99,0.947861676216
72,36,11-04-16-Friday,54,01-23-17-Monday,134,0.947284912751
72,45,11-04-16-Friday,54,11-05-16-Saturday,55,0.946796982744
72,36,11-04-16-Friday,54,11-14-16-Monday,64,0.946773393505
72,72,11-05-16-Saturday,55,11-05-16-Saturday,55,1.0
72,45,11-05-16-Saturday,55,11-09-16-Wednesday,59,0.983673098579
72,64,11-05-16-Saturday,55,02-02-17-Thursday,144,0.981243451354
72,34,11-05-16-Saturday,55,11-05-16-Saturday,55,0.977748149782
72,63,11-05-16-Saturday,55,10-21-16-Friday,40,0.977409269124
72,42,11-05-16-Saturday,55,11-05-16-Saturday,55,0.976738925728
72,42,11-05-16-Saturday,55,10-10-16-Monday,29,0.975836180536
72,70,11-05-16-Saturday,55,12-10-16-Saturday,90,0.975283671722
