firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
29,29,09-19-16-Monday,8,09-19-16-Monday,8,1.0
29,28,09-19-16-Monday,8,09-19-16-Monday,8,0.776831194578
29,41,09-19-16-Monday,8,09-19-16-Monday,8,0.762128903066
29,6,09-19-16-Monday,8,09-19-16-Monday,8,0.750976841299
29,18,09-19-16-Monday,8,09-19-16-Monday,8,0.730374327658
29,44,09-19-16-Monday,8,09-19-16-Monday,8,0.720729944928
29,16,09-19-16-Monday,8,02-05-17-Sunday,147,0.714084891596
29,42,09-19-16-Monday,8,10-11-16-Tuesday,30,0.713826862227
29,39,09-19-16-Monday,8,09-19-16-Monday,8,0.707259415431
29,25,09-19-16-Monday,8,10-14-16-Friday,33,0.698529777834
29,50,09-19-16-Monday,8,10-23-16-Sunday,42,0.684743019043
29,29,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
29,6,09-20-16-Tuesday,9,11-07-16-Monday,57,0.851068653964
29,6,09-20-16-Tuesday,9,09-29-16-Thursday,18,0.835026575854
29,6,09-20-16-Tuesday,9,11-04-16-Friday,54,0.830799797358
29,17,09-20-16-Tuesday,9,11-14-16-Monday,64,0.828342657445
29,18,09-20-16-Tuesday,9,12-15-16-Thursday,95,0.828190190698
29,18,09-20-16-Tuesday,9,11-16-16-Wednesday,66,0.824107664276
29,66,09-20-16-Tuesday,9,01-30-17-Monday,141,0.824045359855
29,6,09-20-16-Tuesday,9,01-02-17-Monday,113,0.820290175316
29,54,09-20-16-Tuesday,9,10-27-16-Thursday,46,0.81885692224
29,38,09-20-16-Tuesday,9,11-10-16-Thursday,60,0.817072040355
29,29,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
29,52,09-21-16-Wednesday,10,01-25-17-Wednesday,136,0.912954674287
29,45,09-21-16-Wednesday,10,11-18-16-Friday,68,0.900054597725
29,5,09-21-16-Wednesday,10,10-02-16-Sunday,21,0.886619844737
29,52,09-21-16-Wednesday,10,01-30-17-Monday,141,0.879365954215
29,37,09-21-16-Wednesday,10,10-29-16-Saturday,48,0.872612697919
29,11,09-21-16-Wednesday,10,12-02-16-Friday,82,0.868584869851
29,8,09-21-16-Wednesday,10,10-01-16-Saturday,20,0.866855353238
29,7,09-21-16-Wednesday,10,10-21-16-Friday,40,0.864664327136
29,52,09-21-16-Wednesday,10,02-02-17-Thursday,144,0.86314743866
29,52,09-21-16-Wednesday,10,01-23-17-Monday,134,0.862742694231
29,29,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
29,23,09-22-16-Thursday,11,01-11-17-Wednesday,122,0.883013368203
29,43,09-22-16-Thursday,11,02-01-17-Wednesday,143,0.833696453989
29,7,09-22-16-Thursday,11,01-20-17-Friday,131,0.801965632921
29,14,09-22-16-Thursday,11,09-30-16-Friday,19,0.794115430917
29,72,09-22-16-Thursday,11,11-28-16-Monday,78,0.788643245031
29,7,09-22-16-Thursday,11,11-21-16-Monday,71,0.776398939234
29,17,09-22-16-Thursday,11,11-25-16-Friday,75,0.768254147862
29,71,09-22-16-Thursday,11,10-18-16-Tuesday,37,0.755577662867
29,19,09-22-16-Thursday,11,01-17-17-Tuesday,128,0.75242849854
29,41,09-22-16-Thursday,11,11-22-16-Tuesday,72,0.749617667339
29,29,09-23-16-Friday,12,09-23-16-Friday,12,1.0
29,37,09-23-16-Friday,12,10-17-16-Monday,36,0.814818905072
29,18,09-23-16-Friday,12,11-07-16-Monday,57,0.796934728121
29,69,09-23-16-Friday,12,12-19-16-Monday,99,0.795019988159
29,21,09-23-16-Friday,12,12-08-16-Thursday,88,0.789434118189
29,6,09-23-16-Friday,12,01-03-17-Tuesday,114,0.789280773755
29,66,09-23-16-Friday,12,12-22-16-Thursday,102,0.784982619544
29,61,09-23-16-Friday,12,12-07-16-Wednesday,87,0.784304684342
29,61,09-23-16-Friday,12,11-29-16-Tuesday,79,0.778158247853
29,61,09-23-16-Friday,12,11-25-16-Friday,75,0.776847272454
