firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
18,18,09-19-16-Monday,8,09-19-16-Monday,8,1.0
18,11,09-19-16-Monday,8,09-19-16-Monday,8,0.97654241284
18,4,09-19-16-Monday,8,09-19-16-Monday,8,0.976123630588
18,26,09-19-16-Monday,8,09-19-16-Monday,8,0.975022245605
18,9,09-19-16-Monday,8,09-19-16-Monday,8,0.974980584531
18,30,09-19-16-Monday,8,09-19-16-Monday,8,0.974454243222
18,27,09-19-16-Monday,8,09-19-16-Monday,8,0.974371256925
18,20,09-19-16-Monday,8,09-19-16-Monday,8,0.97424382304
18,14,09-19-16-Monday,8,09-19-16-Monday,8,0.974084018551
18,43,09-19-16-Monday,8,09-19-16-Monday,8,0.973903107123
18,15,09-19-16-Monday,8,09-19-16-Monday,8,0.973411198552
18,18,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
18,18,09-20-16-Tuesday,9,11-02-16-Wednesday,52,0.937177881049
18,18,09-20-16-Tuesday,9,11-17-16-Thursday,67,0.917893048529
18,18,09-20-16-Tuesday,9,01-09-17-Monday,120,0.916031654672
18,18,09-20-16-Tuesday,9,10-19-16-Wednesday,38,0.914852711234
18,18,09-20-16-Tuesday,9,12-09-16-Friday,89,0.911979250774
18,18,09-20-16-Tuesday,9,10-21-16-Friday,40,0.908511241199
18,18,09-20-16-Tuesday,9,11-10-16-Thursday,60,0.908469654997
18,18,09-20-16-Tuesday,9,10-20-16-Thursday,39,0.908342401949
18,18,09-20-16-Tuesday,9,02-10-17-Friday,152,0.899191788674
18,18,09-20-16-Tuesday,9,01-24-17-Tuesday,135,0.899105858018
18,18,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
18,68,09-21-16-Wednesday,10,12-19-16-Monday,99,0.774053748166
18,39,09-21-16-Wednesday,10,11-18-16-Friday,68,0.768538374752
18,22,09-21-16-Wednesday,10,12-07-16-Wednesday,87,0.739334699146
18,37,09-21-16-Wednesday,10,11-22-16-Tuesday,72,0.733302178615
18,18,09-21-16-Wednesday,10,11-21-16-Monday,71,0.725330044
18,10,09-21-16-Wednesday,10,10-28-16-Friday,47,0.722795737252
18,44,09-21-16-Wednesday,10,12-09-16-Friday,89,0.717149660528
18,50,09-21-16-Wednesday,10,09-30-16-Friday,19,0.712552720893
18,8,09-21-16-Wednesday,10,12-20-16-Tuesday,100,0.711283956544
18,12,09-21-16-Wednesday,10,10-21-16-Friday,40,0.709079411912
18,18,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
18,63,09-22-16-Thursday,11,09-24-16-Saturday,13,0.948015197111
18,64,09-22-16-Thursday,11,10-01-16-Saturday,20,0.935100183991
18,31,09-22-16-Thursday,11,11-29-16-Tuesday,79,0.91401913804
18,7,09-22-16-Thursday,11,01-19-17-Thursday,130,0.894062397464
18,7,09-22-16-Thursday,11,12-12-16-Monday,92,0.889808723352
18,16,09-22-16-Thursday,11,12-08-16-Thursday,88,0.884810004958
18,5,09-22-16-Thursday,11,02-02-17-Thursday,144,0.880797522641
18,46,09-22-16-Thursday,11,11-01-16-Tuesday,51,0.879449166576
18,19,09-22-16-Thursday,11,12-09-16-Friday,89,0.877849142447
18,61,09-22-16-Thursday,11,10-17-16-Monday,36,0.874109944714
18,18,09-23-16-Friday,12,09-23-16-Friday,12,1.0
18,5,09-23-16-Friday,12,09-27-16-Tuesday,16,0.94590445135
18,61,09-23-16-Friday,12,10-31-16-Monday,50,0.940624712717
18,18,09-23-16-Friday,12,01-20-17-Friday,131,0.934462412215
18,66,09-23-16-Friday,12,01-17-17-Tuesday,128,0.933732764514
18,61,09-23-16-Friday,12,11-25-16-Friday,75,0.932082865303
18,22,09-23-16-Friday,12,01-17-17-Tuesday,128,0.930522921779
18,61,09-23-16-Friday,12,01-06-17-Friday,117,0.926782007515
18,5,09-23-16-Friday,12,12-19-16-Monday,99,0.926713301844
18,61,09-23-16-Friday,12,11-28-16-Monday,78,0.925815312854
18,5,09-23-16-Friday,12,11-18-16-Friday,68,0.924514302722
18,18,09-24-16-Saturday,13,09-24-16-Saturday,13,1.0
18,21,09-24-16-Saturday,13,10-01-16-Saturday,20,0.999582824826
18,22,09-24-16-Saturday,13,10-02-16-Sunday,21,0.999576936086
18,6,09-24-16-Saturday,13,12-28-16-Wednesday,108,0.999572437674
18,52,09-24-16-Saturday,13,09-25-16-Sunday,14,0.999561742114
18,52,09-24-16-Saturday,13,10-30-16-Sunday,49,0.999556893559
18,27,09-24-16-Saturday,13,09-24-16-Saturday,13,0.999555416659
18,52,09-24-16-Saturday,13,10-24-16-Monday,43,0.99955142042
18,23,09-24-16-Saturday,13,02-11-17-Saturday,153,0.999551237706
18,23,09-24-16-Saturday,13,11-12-16-Saturday,62,0.999545044157
18,66,09-24-16-Saturday,13,12-24-16-Saturday,104,0.999543540699
18,18,09-25-16-Sunday,14,09-25-16-Sunday,14,1.0
18,15,09-25-16-Sunday,14,10-28-16-Friday,47,0.999685314878
18,54,09-25-16-Sunday,14,11-19-16-Saturday,69,0.99966350612
18,9,09-25-16-Sunday,14,09-29-16-Thursday,18,0.999657883473
