firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
21,21,09-19-16-Monday,8,09-19-16-Monday,8,1.0
21,22,09-19-16-Monday,8,09-19-16-Monday,8,0.90164365785
21,5,09-19-16-Monday,8,09-19-16-Monday,8,0.877769669936
21,51,09-19-16-Monday,8,09-28-16-Wednesday,17,0.876141978965
21,56,09-19-16-Monday,8,01-19-17-Thursday,130,0.838850511182
21,44,09-19-16-Monday,8,09-19-16-Monday,8,0.82122986638
21,24,09-19-16-Monday,8,12-14-16-Wednesday,94,0.818792616463
21,8,09-19-16-Monday,8,10-15-16-Saturday,34,0.805163941564
21,8,09-19-16-Monday,8,12-03-16-Saturday,83,0.80140367671
21,25,09-19-16-Monday,8,10-14-16-Friday,33,0.800496593466
21,4,09-19-16-Monday,8,09-26-16-Monday,15,0.798314165312
21,21,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
21,18,09-20-16-Tuesday,9,01-06-17-Friday,117,0.86138818943
21,5,09-20-16-Tuesday,9,02-09-17-Thursday,151,0.854899192431
21,18,09-20-16-Tuesday,9,01-12-17-Thursday,123,0.844404256602
21,21,09-20-16-Tuesday,9,09-23-16-Friday,12,0.844201556102
21,61,09-20-16-Tuesday,9,10-18-16-Tuesday,37,0.840717505836
21,10,09-20-16-Tuesday,9,11-04-16-Friday,54,0.834840185172
21,18,09-20-16-Tuesday,9,11-17-16-Thursday,67,0.83288497696
21,10,09-20-16-Tuesday,9,11-18-16-Friday,68,0.83110957315
21,18,09-20-16-Tuesday,9,01-19-17-Thursday,130,0.830616997008
21,10,09-20-16-Tuesday,9,02-02-17-Thursday,144,0.830581912821
21,21,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
21,54,09-21-16-Wednesday,10,11-19-16-Saturday,69,0.999609866276
21,46,09-21-16-Wednesday,10,09-25-16-Sunday,14,0.999601373501
21,34,09-21-16-Wednesday,10,01-21-17-Saturday,132,0.999597504623
21,10,09-21-16-Wednesday,10,09-24-16-Saturday,13,0.999594264173
21,15,09-21-16-Wednesday,10,10-28-16-Friday,47,0.999589130946
21,7,09-21-16-Wednesday,10,10-30-16-Sunday,49,0.999587279631
21,42,09-21-16-Wednesday,10,10-09-16-Sunday,28,0.99958538312
21,9,09-21-16-Wednesday,10,11-19-16-Saturday,69,0.999580910149
21,6,09-21-16-Wednesday,10,12-29-16-Thursday,109,0.999576630464
21,22,09-21-16-Wednesday,10,01-28-17-Saturday,139,0.999575605799
