firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
26,26,09-19-16-Monday,8,09-19-16-Monday,8,1.0
26,4,09-19-16-Monday,8,09-19-16-Monday,8,0.999527179276
26,15,09-19-16-Monday,8,09-19-16-Monday,8,0.999466753425
26,9,09-19-16-Monday,8,09-19-16-Monday,8,0.999463351558
26,43,09-19-16-Monday,8,09-19-16-Monday,8,0.999456137422
26,27,09-19-16-Monday,8,09-19-16-Monday,8,0.999421035951
26,14,09-19-16-Monday,8,09-19-16-Monday,8,0.999416017498
26,20,09-19-16-Monday,8,09-19-16-Monday,8,0.999355911294
26,36,09-19-16-Monday,8,09-19-16-Monday,8,0.99923122539
26,30,09-19-16-Monday,8,09-19-16-Monday,8,0.999212408326
26,11,09-19-16-Monday,8,09-19-16-Monday,8,0.999013760254
26,26,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
26,31,09-20-16-Tuesday,9,12-03-16-Saturday,83,0.999649819231
26,17,09-20-16-Tuesday,9,10-10-16-Monday,29,0.999624978881
26,18,09-20-16-Tuesday,9,09-25-16-Sunday,14,0.999620078719
26,34,09-20-16-Tuesday,9,12-27-16-Tuesday,107,0.999618615401
26,9,09-20-16-Tuesday,9,10-16-16-Sunday,35,0.99961354734
26,15,09-20-16-Tuesday,9,10-28-16-Friday,47,0.999612759418
26,43,09-20-16-Tuesday,9,02-04-17-Saturday,146,0.999612330884
26,23,09-20-16-Tuesday,9,01-04-17-Wednesday,115,0.999610558687
26,52,09-20-16-Tuesday,9,01-27-17-Friday,138,0.999605842567
26,65,09-20-16-Tuesday,9,12-28-16-Wednesday,108,0.999601730132
26,26,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
26,26,09-21-16-Wednesday,10,11-24-16-Thursday,74,0.820824991405
26,44,09-21-16-Wednesday,10,02-07-17-Tuesday,149,0.798701580367
26,26,09-21-16-Wednesday,10,12-13-16-Tuesday,93,0.795184377938
26,26,09-21-16-Wednesday,10,12-07-16-Wednesday,87,0.793702835639
26,26,09-21-16-Wednesday,10,01-23-17-Monday,134,0.79332902665
26,26,09-21-16-Wednesday,10,10-19-16-Wednesday,38,0.784703799577
26,4,09-21-16-Wednesday,10,02-08-17-Wednesday,150,0.771840992513
26,26,09-21-16-Wednesday,10,01-10-17-Tuesday,121,0.76889389369
26,26,09-21-16-Wednesday,10,12-19-16-Monday,99,0.766797579941
26,26,09-21-16-Wednesday,10,01-30-17-Monday,141,0.76267777506
26,26,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
26,26,09-22-16-Thursday,11,02-07-17-Tuesday,149,0.864173828053
26,26,09-22-16-Thursday,11,01-31-17-Tuesday,142,0.826527003558
26,26,09-22-16-Thursday,11,02-13-17-Monday,155,0.824918264952
26,26,09-22-16-Thursday,11,02-10-17-Friday,152,0.820873063364
26,44,09-22-16-Thursday,11,12-20-16-Tuesday,100,0.819460311594
26,5,09-22-16-Thursday,11,12-23-16-Friday,103,0.817654429366
26,26,09-22-16-Thursday,11,10-18-16-Tuesday,37,0.814604474513
26,44,09-22-16-Thursday,11,12-23-16-Friday,103,0.811660265332
26,28,09-22-16-Thursday,11,10-18-16-Tuesday,37,0.80964212447
26,26,09-22-16-Thursday,11,09-30-16-Friday,19,0.806627731874
26,26,09-23-16-Friday,12,09-23-16-Friday,12,1.0
26,64,09-23-16-Friday,12,01-09-17-Monday,120,0.999666760485
26,9,09-23-16-Friday,12,10-30-16-Sunday,49,0.999661300983
26,27,09-23-16-Friday,12,09-27-16-Tuesday,16,0.999661021187
26,13,09-23-16-Friday,12,10-01-16-Saturday,20,0.999653793697
26,49,09-23-16-Friday,12,10-22-16-Saturday,41,0.999648011492
26,68,09-23-16-Friday,12,01-28-17-Saturday,139,0.999646693612
26,51,09-23-16-Friday,12,10-02-16-Sunday,21,0.999643718897
26,52,09-23-16-Friday,12,02-06-17-Monday,148,0.9996402563
26,68,09-23-16-Friday,12,12-31-16-Saturday,111,0.999640053602
26,54,09-23-16-Friday,12,11-19-16-Saturday,69,0.999639460132
26,26,09-24-16-Saturday,13,09-24-16-Saturday,13,1.0
26,23,09-24-16-Saturday,13,12-27-16-Tuesday,107,0.999650058832
26,15,09-24-16-Saturday,13,10-28-16-Friday,47,0.999639829123
26,46,09-24-16-Saturday,13,11-05-16-Saturday,55,0.999637185189
