firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
70,70,10-14-16-Friday,33,10-14-16-Friday,33,1.0
70,1,10-14-16-Friday,33,12-06-16-Tuesday,86,0.774153511077
70,45,10-14-16-Friday,33,01-11-17-Wednesday,122,0.679773826413
70,8,10-14-16-Friday,33,11-04-16-Friday,54,0.675397150227
70,1,10-14-16-Friday,33,09-28-16-Wednesday,17,0.638095036926
70,19,10-14-16-Friday,33,10-25-16-Tuesday,44,0.547174326504
70,23,10-14-16-Friday,33,11-23-16-Wednesday,73,0.540750782355
70,62,10-14-16-Friday,33,09-28-16-Wednesday,17,0.524820704164
70,11,10-14-16-Friday,33,12-10-16-Saturday,90,0.514061822868
70,23,10-14-16-Friday,33,10-24-16-Monday,43,0.492463713573
70,21,10-14-16-Friday,33,11-22-16-Tuesday,72,0.487823121065
70,70,10-17-16-Monday,36,10-17-16-Monday,36,1.0
70,64,10-17-16-Monday,36,12-16-16-Friday,96,0.835447539492
70,6,10-17-16-Monday,36,11-17-16-Thursday,67,0.825947873348
70,31,10-17-16-Monday,36,10-03-16-Monday,22,0.825132124705
70,54,10-17-16-Monday,36,02-08-17-Wednesday,150,0.824906903595
70,64,10-17-16-Monday,36,10-24-16-Monday,43,0.822784674091
70,54,10-17-16-Monday,36,01-04-17-Wednesday,115,0.819445690022
70,38,10-17-16-Monday,36,11-18-16-Friday,68,0.818591803152
70,39,10-17-16-Monday,36,02-09-17-Thursday,151,0.818473214464
70,34,10-17-16-Monday,36,01-10-17-Tuesday,121,0.814265905299
70,70,10-17-16-Monday,36,10-24-16-Monday,43,0.803210459696
70,70,10-18-16-Tuesday,37,10-18-16-Tuesday,37,1.0
70,70,10-18-16-Tuesday,37,11-29-16-Tuesday,79,0.858634908521
70,21,10-18-16-Tuesday,37,09-26-16-Monday,15,0.840666172079
70,70,10-18-16-Tuesday,37,11-08-16-Tuesday,58,0.831941406709
70,70,10-18-16-Tuesday,37,11-03-16-Thursday,53,0.827906459763
70,31,10-18-16-Tuesday,37,02-06-17-Monday,148,0.827705067014
70,34,10-18-16-Tuesday,37,12-14-16-Wednesday,94,0.822925196471
70,46,10-18-16-Tuesday,37,01-23-17-Monday,134,0.818102766203
70,54,10-18-16-Tuesday,37,11-09-16-Wednesday,59,0.81139340867
70,56,10-18-16-Tuesday,37,01-09-17-Monday,120,0.807666904684
70,54,10-18-16-Tuesday,37,01-10-17-Tuesday,121,0.805368104644
70,70,10-19-16-Wednesday,38,10-19-16-Wednesday,38,1.0
70,44,10-19-16-Wednesday,38,10-19-16-Wednesday,38,0.896978883234
70,44,10-19-16-Wednesday,38,09-30-16-Friday,19,0.830255197091
70,70,10-19-16-Wednesday,38,11-30-16-Wednesday,80,0.818159512189
70,44,10-19-16-Wednesday,38,10-28-16-Friday,47,0.818010511918
70,5,10-19-16-Wednesday,38,09-20-16-Tuesday,9,0.817631121511
70,41,10-19-16-Wednesday,38,09-29-16-Thursday,18,0.812542768191
70,26,10-19-16-Wednesday,38,12-01-16-Thursday,81,0.809970488142
70,44,10-19-16-Wednesday,38,12-20-16-Tuesday,100,0.804598181739
70,44,10-19-16-Wednesday,38,10-21-16-Friday,40,0.804273805883
70,70,10-19-16-Wednesday,38,11-09-16-Wednesday,59,0.801512628018
70,70,10-20-16-Thursday,39,10-20-16-Thursday,39,1.0
