firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
54,54,10-12-16-Wednesday,31,10-12-16-Wednesday,31,1.0
54,44,10-12-16-Wednesday,31,02-06-17-Monday,148,0.892947232164
54,10,10-12-16-Wednesday,31,12-05-16-Monday,85,0.844312891821
54,8,10-12-16-Wednesday,31,02-06-17-Monday,148,0.803294320388
54,13,10-12-16-Wednesday,31,01-25-17-Wednesday,136,0.797570502552
54,7,10-12-16-Wednesday,31,01-09-17-Monday,120,0.793498774756
54,68,10-12-16-Wednesday,31,01-05-17-Thursday,116,0.774991501379
54,34,10-12-16-Wednesday,31,12-15-16-Thursday,95,0.772586117386
54,19,10-12-16-Wednesday,31,11-25-16-Friday,75,0.766484970054
54,10,10-12-16-Wednesday,31,11-28-16-Monday,78,0.757580434435
54,38,10-12-16-Wednesday,31,10-03-16-Monday,22,0.756527687312
54,54,10-13-16-Thursday,32,10-13-16-Thursday,32,1.0
54,52,10-13-16-Thursday,32,11-14-16-Monday,64,0.863526179212
54,52,10-13-16-Thursday,32,09-27-16-Tuesday,16,0.862296838159
54,19,10-13-16-Thursday,32,01-31-17-Tuesday,142,0.855694268924
54,54,10-13-16-Thursday,32,11-01-16-Tuesday,51,0.853920401118
54,19,10-13-16-Thursday,32,01-18-17-Wednesday,129,0.847813752151
54,50,10-13-16-Thursday,32,11-02-16-Wednesday,52,0.845696094843
54,49,10-13-16-Thursday,32,10-13-16-Thursday,32,0.844814391157
54,34,10-13-16-Thursday,32,10-31-16-Monday,50,0.842945161246
54,40,10-13-16-Thursday,32,09-23-16-Friday,12,0.842785644977
54,38,10-13-16-Thursday,32,12-09-16-Friday,89,0.836278732868
54,54,10-14-16-Friday,33,10-14-16-Friday,33,1.0
54,54,10-14-16-Friday,33,10-21-16-Friday,40,0.862934742783
54,54,10-14-16-Friday,33,11-18-16-Friday,68,0.792717717389
54,39,10-14-16-Friday,33,09-21-16-Wednesday,10,0.789976816192
54,69,10-14-16-Friday,33,01-23-17-Monday,134,0.788291645203
54,8,10-14-16-Friday,33,10-07-16-Friday,26,0.785044896841
54,8,10-14-16-Friday,33,12-12-16-Monday,92,0.783185682715
54,52,10-14-16-Friday,33,12-15-16-Thursday,95,0.778096392593
54,69,10-14-16-Friday,33,11-30-16-Wednesday,80,0.777567083186
54,43,10-14-16-Friday,33,02-13-17-Monday,155,0.774560460342
54,17,10-14-16-Friday,33,11-14-16-Monday,64,0.772429207927
54,54,10-15-16-Saturday,34,10-15-16-Saturday,34,1.0
54,54,10-15-16-Saturday,34,10-30-16-Sunday,49,0.989336495142
54,67,10-15-16-Saturday,34,02-05-17-Sunday,147,0.988646137902
54,54,10-15-16-Saturday,34,11-26-16-Saturday,76,0.987818238205
54,56,10-15-16-Saturday,34,10-10-16-Monday,29,0.987569125625
54,13,10-15-16-Saturday,34,02-04-17-Saturday,146,0.987104232789
54,54,10-15-16-Saturday,34,10-22-16-Saturday,41,0.986666198784
54,56,10-15-16-Saturday,34,10-08-16-Saturday,27,0.986425498592
54,67,10-15-16-Saturday,34,01-02-17-Monday,113,0.985465291493
54,54,10-15-16-Saturday,34,12-18-16-Sunday,98,0.984659609432
54,37,10-15-16-Saturday,34,01-31-17-Tuesday,142,0.984650868284
54,54,10-16-16-Sunday,35,10-16-16-Sunday,35,1.0
54,31,10-16-16-Sunday,35,09-24-16-Saturday,13,0.999660035949
54,15,10-16-16-Sunday,35,10-27-16-Thursday,46,0.99965381727
54,23,10-16-16-Sunday,35,11-13-16-Sunday,63,0.99965191499
54,15,10-16-16-Sunday,35,11-22-16-Tuesday,72,0.999624335574
54,46,10-16-16-Sunday,35,11-05-16-Saturday,55,0.999622861623
54,52,10-16-16-Sunday,35,10-15-16-Saturday,34,0.999622808486
54,43,10-16-16-Sunday,35,10-22-16-Saturday,41,0.999620773146
54,10,10-16-16-Sunday,35,02-11-17-Saturday,153,0.999618161645
54,9,10-16-16-Sunday,35,09-24-16-Saturday,13,0.999615656064
54,10,10-16-16-Sunday,35,10-08-16-Saturday,27,0.999614870681
54,54,10-17-16-Monday,36,10-17-16-Monday,36,1.0
54,54,10-17-16-Monday,36,11-16-16-Wednesday,66,0.884251859272
54,54,10-17-16-Monday,36,11-14-16-Monday,64,0.877556589389
54,6,10-17-16-Monday,36,09-29-16-Thursday,18,0.872301007547
54,6,10-17-16-Monday,36,11-09-16-Wednesday,59,0.872064384243
54,18,10-17-16-Monday,36,11-18-16-Friday,68,0.86414817521
54,49,10-17-16-Monday,36,10-07-16-Friday,26,0.862628754196
54,18,10-17-16-Monday,36,11-10-16-Thursday,60,0.862190984537
54,19,10-17-16-Monday,36,01-18-17-Wednesday,129,0.862089107436
54,69,10-17-16-Monday,36,02-08-17-Wednesday,150,0.860898986849
54,61,10-17-16-Monday,36,12-20-16-Tuesday,100,0.860437613416
54,54,10-18-16-Tuesday,37,10-18-16-Tuesday,37,1.0
54,5,10-18-16-Tuesday,37,09-28-16-Wednesday,17,0.86292390268
54,54,10-18-16-Tuesday,37,10-27-16-Thursday,46,0.851744319238
54,6,10-18-16-Tuesday,37,09-21-16-Wednesday,10,0.846102056503
54,4,10-18-16-Tuesday,37,11-14-16-Monday,64,0.839358494621
54,52,10-18-16-Tuesday,37,12-09-16-Friday,89,0.835188603512
54,10,10-18-16-Tuesday,37,02-09-17-Thursday,151,0.832435323669
54,54,10-18-16-Tuesday,37,11-03-16-Thursday,53,0.831672202915
54,18,10-18-16-Tuesday,37,12-13-16-Tuesday,93,0.826881734653
54,10,10-18-16-Tuesday,37,09-20-16-Tuesday,9,0.824051351777
54,38,10-18-16-Tuesday,37,09-20-16-Tuesday,9,0.823337379121
54,54,10-19-16-Wednesday,38,10-19-16-Wednesday,38,1.0
54,5,10-19-16-Wednesday,38,11-17-16-Thursday,67,0.88977398178
54,24,10-19-16-Wednesday,38,10-27-16-Thursday,46,0.887545704254
54,17,10-19-16-Wednesday,38,11-24-16-Thursday,74,0.882686459224
54,24,10-19-16-Wednesday,38,11-30-16-Wednesday,80,0.882652551642
54,54,10-19-16-Wednesday,38,11-16-16-Wednesday,66,0.882201812828
54,6,10-19-16-Wednesday,38,01-19-17-Thursday,130,0.882055392618
54,6,10-19-16-Wednesday,38,01-06-17-Friday,117,0.881188541182
54,6,10-19-16-Wednesday,38,02-10-17-Friday,152,0.880904322551
54,46,10-19-16-Wednesday,38,09-24-16-Saturday,13,0.880225005212
54,51,10-19-16-Wednesday,38,12-07-16-Wednesday,87,0.879839884988
54,54,10-20-16-Thursday,39,10-20-16-Thursday,39,1.0
54,64,10-20-16-Thursday,39,12-19-16-Monday,99,0.842872046814
54,51,10-20-16-Thursday,39,10-05-16-Wednesday,24,0.841930428367
54,64,10-20-16-Thursday,39,10-16-16-Sunday,35,0.830803330617
54,33,10-20-16-Thursday,39,10-31-16-Monday,50,0.798640459435
54,64,10-20-16-Thursday,39,10-18-16-Tuesday,37,0.791888591429
54,34,10-20-16-Thursday,39,02-06-17-Monday,148,0.790564560398
54,64,10-20-16-Thursday,39,10-05-16-Wednesday,24,0.789686261425
54,49,10-20-16-Thursday,39,09-22-16-Thursday,11,0.787677173159
54,33,10-20-16-Thursday,39,09-23-16-Friday,12,0.785479050407
54,64,10-20-16-Thursday,39,12-16-16-Friday,96,0.77959882681
54,54,10-21-16-Friday,40,10-21-16-Friday,40,1.0
54,54,10-21-16-Friday,40,10-14-16-Friday,33,0.862934742783
54,54,10-21-16-Friday,40,11-18-16-Friday,68,0.84172299155
54,67,10-21-16-Friday,40,01-19-17-Thursday,130,0.808413664234
54,61,10-21-16-Friday,40,01-18-17-Wednesday,129,0.803809286351
54,69,10-21-16-Friday,40,11-30-16-Wednesday,80,0.798947453363
54,49,10-21-16-Friday,40,10-11-16-Tuesday,30,0.77671967555
54,10,10-21-16-Friday,40,11-25-16-Friday,75,0.774837887388
54,36,10-21-16-Friday,40,11-30-16-Wednesday,80,0.770920826812
54,44,10-21-16-Friday,40,01-10-17-Tuesday,121,0.770881730907
54,66,10-21-16-Friday,40,12-22-16-Thursday,102,0.760190497948
54,54,10-22-16-Saturday,41,10-22-16-Saturday,41,1.0
54,56,10-22-16-Saturday,41,10-14-16-Friday,33,0.998694999108
54,13,10-22-16-Saturday,41,09-25-16-Sunday,14,0.998686211748
54,21,10-22-16-Saturday,41,12-03-16-Saturday,83,0.998657877324
54,56,10-22-16-Saturday,41,11-04-16-Friday,54,0.998544198074
54,56,10-22-16-Saturday,41,10-15-16-Saturday,34,0.998521750538
54,37,10-22-16-Saturday,41,01-31-17-Tuesday,142,0.998408036817
54,56,10-22-16-Saturday,41,10-11-16-Tuesday,30,0.998398459254
54,56,10-22-16-Saturday,41,10-08-16-Saturday,27,0.998373410971
54,21,10-22-16-Saturday,41,12-10-16-Saturday,90,0.998370210686
54,54,10-22-16-Saturday,41,11-13-16-Sunday,63,0.998366063611
54,54,10-23-16-Sunday,42,10-23-16-Sunday,42,1.0
54,38,10-23-16-Sunday,42,12-04-16-Sunday,84,0.782322168587
54,36,10-23-16-Sunday,42,01-23-17-Monday,134,0.687829868408
54,31,10-23-16-Sunday,42,11-08-16-Tuesday,58,0.648002500496
54,72,10-23-16-Sunday,42,11-04-16-Friday,54,0.609022654556
54,31,10-23-16-Sunday,42,10-21-16-Friday,40,0.594702697105
54,42,10-23-16-Sunday,42,09-27-16-Tuesday,16,0.584693523234
54,9,10-23-16-Sunday,42,09-21-16-Wednesday,10,0.575293680399
54,36,10-23-16-Sunday,42,11-14-16-Monday,64,0.572450796464
54,45,10-23-16-Sunday,42,10-03-16-Monday,22,0.562852928071
54,39,10-23-16-Sunday,42,01-10-17-Tuesday,121,0.541957840253
54,54,10-24-16-Monday,43,10-24-16-Monday,43,1.0
54,17,10-24-16-Monday,43,09-20-16-Tuesday,9,0.86628258575
54,5,10-24-16-Monday,43,02-08-17-Wednesday,150,0.84787968314
54,34,10-24-16-Monday,43,01-10-17-Tuesday,121,0.842389741895
54,61,10-24-16-Monday,43,10-17-16-Monday,36,0.841967690749
54,31,10-24-16-Monday,43,01-20-17-Friday,131,0.840836127684
54,34,10-24-16-Monday,43,11-18-16-Friday,68,0.830462567998
54,31,10-24-16-Monday,43,10-05-16-Wednesday,24,0.827106878866
54,34,10-24-16-Monday,43,01-12-17-Thursday,123,0.826766280803
54,33,10-24-16-Monday,43,11-01-16-Tuesday,51,0.82450115444
54,31,10-24-16-Monday,43,10-04-16-Tuesday,23,0.824250961712
54,54,10-25-16-Tuesday,44,10-25-16-Tuesday,44,1.0
54,54,10-25-16-Tuesday,44,11-15-16-Tuesday,65,0.801946042171
54,31,10-25-16-Tuesday,44,12-23-16-Friday,103,0.791707360512
54,52,10-25-16-Tuesday,44,10-20-16-Thursday,39,0.776232957016
54,54,10-25-16-Tuesday,44,11-22-16-Tuesday,72,0.776014883203
54,8,10-25-16-Tuesday,44,01-24-17-Tuesday,135,0.773834386695
54,7,10-25-16-Tuesday,44,09-30-16-Friday,19,0.76918667008
54,28,10-25-16-Tuesday,44,11-04-16-Friday,54,0.764847615172
54,37,10-25-16-Tuesday,44,02-09-17-Thursday,151,0.76212461232
54,36,10-25-16-Tuesday,44,01-05-17-Thursday,116,0.761414238404
54,52,10-25-16-Tuesday,44,09-27-16-Tuesday,16,0.761224598426
54,54,10-26-16-Wednesday,45,10-26-16-Wednesday,45,1.0
54,6,10-26-16-Wednesday,45,02-01-17-Wednesday,143,0.874948323176
54,16,10-26-16-Wednesday,45,12-23-16-Friday,103,0.873825708547
54,64,10-26-16-Wednesday,45,11-07-16-Monday,57,0.87110597907
54,34,10-26-16-Wednesday,45,02-05-17-Sunday,147,0.851298449458
54,6,10-26-16-Wednesday,45,01-10-17-Tuesday,121,0.848911781942
54,38,10-26-16-Wednesday,45,11-23-16-Wednesday,73,0.844052516443
54,68,10-26-16-Wednesday,45,01-05-17-Thursday,116,0.841281071559
54,49,10-26-16-Wednesday,45,09-22-16-Thursday,11,0.833538185713
54,64,10-26-16-Wednesday,45,10-06-16-Thursday,25,0.83283147051
54,38,10-26-16-Wednesday,45,10-21-16-Friday,40,0.825755666897
54,54,10-27-16-Thursday,46,10-27-16-Thursday,46,1.0
54,69,10-27-16-Thursday,46,12-01-16-Thursday,81,0.946241329366
54,69,10-27-16-Thursday,46,12-05-16-Monday,85,0.909235432094
54,54,10-27-16-Thursday,46,11-03-16-Thursday,53,0.900146686408
54,18,10-27-16-Thursday,46,01-09-17-Monday,120,0.89916340435
54,43,10-27-16-Thursday,46,01-20-17-Friday,131,0.894541716861
54,61,10-27-16-Thursday,46,10-19-16-Wednesday,38,0.892048696305
54,18,10-27-16-Thursday,46,01-30-17-Monday,141,0.891967965248
54,52,10-27-16-Thursday,46,10-06-16-Thursday,25,0.890288920814
54,46,10-27-16-Thursday,46,11-18-16-Friday,68,0.889643313899
54,6,10-27-16-Thursday,46,11-09-16-Wednesday,59,0.889584727865
54,54,10-28-16-Friday,47,10-28-16-Friday,47,1.0
