firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
14,14,09-19-16-Monday,8,09-19-16-Monday,8,1.0
14,15,09-19-16-Monday,8,09-19-16-Monday,8,0.999643912766
14,20,09-19-16-Monday,8,09-19-16-Monday,8,0.999611386645
14,27,09-19-16-Monday,8,09-19-16-Monday,8,0.999556856492
14,4,09-19-16-Monday,8,09-19-16-Monday,8,0.99947783935
14,26,09-19-16-Monday,8,09-19-16-Monday,8,0.999416017498
14,30,09-19-16-Monday,8,09-19-16-Monday,8,0.999415422286
14,43,09-19-16-Monday,8,09-19-16-Monday,8,0.99931501748
14,36,09-19-16-Monday,8,09-19-16-Monday,8,0.999197816483
14,9,09-19-16-Monday,8,09-19-16-Monday,8,0.999055339435
14,11,09-19-16-Monday,8,09-19-16-Monday,8,0.998807725101
14,14,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
14,22,09-20-16-Tuesday,9,02-11-17-Saturday,153,0.999673693841
14,45,09-20-16-Tuesday,9,10-15-16-Saturday,34,0.999655959888
14,68,09-20-16-Tuesday,9,11-26-16-Saturday,76,0.999653707611
14,34,09-20-16-Tuesday,9,10-23-16-Sunday,42,0.999653121795
14,26,09-20-16-Tuesday,9,10-08-16-Saturday,27,0.999650307488
14,23,09-20-16-Tuesday,9,11-10-16-Thursday,60,0.999641277594
14,22,09-20-16-Tuesday,9,12-26-16-Monday,106,0.999640795782
14,15,09-20-16-Tuesday,9,11-29-16-Tuesday,79,0.999640751589
14,9,09-20-16-Tuesday,9,10-10-16-Monday,29,0.999638609205
14,14,09-20-16-Tuesday,9,09-21-16-Wednesday,10,0.999638534285
14,14,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
14,52,09-21-16-Wednesday,10,11-12-16-Saturday,62,0.999674797659
14,10,09-21-16-Wednesday,10,11-05-16-Saturday,55,0.999666344212
14,65,09-21-16-Wednesday,10,02-02-17-Thursday,144,0.999660507162
14,34,09-21-16-Wednesday,10,12-24-16-Saturday,104,0.999657811369
14,49,09-21-16-Wednesday,10,10-22-16-Saturday,41,0.999656896011
14,10,09-21-16-Wednesday,10,12-24-16-Saturday,104,0.999654704512
14,22,09-21-16-Wednesday,10,01-14-17-Saturday,125,0.999648707109
14,43,09-21-16-Wednesday,10,02-04-17-Saturday,146,0.999646494097
14,65,09-21-16-Wednesday,10,01-11-17-Wednesday,122,0.999644054603
14,22,09-21-16-Wednesday,10,11-13-16-Sunday,63,0.999643726353
14,14,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
14,7,09-22-16-Thursday,11,10-27-16-Thursday,46,0.996760508826
14,64,09-22-16-Thursday,11,10-08-16-Saturday,27,0.996715513345
14,36,09-22-16-Thursday,11,12-29-16-Thursday,109,0.996632409119
14,65,09-22-16-Thursday,11,01-03-17-Tuesday,114,0.99662355925
14,66,09-22-16-Thursday,11,01-07-17-Saturday,118,0.996595447617
14,20,09-22-16-Thursday,11,11-04-16-Friday,54,0.996594209673
14,43,09-22-16-Thursday,11,10-22-16-Saturday,41,0.996583611922
14,13,09-22-16-Thursday,11,11-13-16-Sunday,63,0.996571926071
14,51,09-22-16-Thursday,11,10-29-16-Saturday,48,0.996565179786
14,37,09-22-16-Thursday,11,12-03-16-Saturday,83,0.996564802222
14,14,09-23-16-Friday,12,09-23-16-Friday,12,1.0
14,51,09-23-16-Friday,12,01-06-17-Friday,117,0.999621929699
14,44,09-23-16-Friday,12,12-30-16-Friday,110,0.999604269923
14,43,09-23-16-Friday,12,02-06-17-Monday,148,0.999601913746
14,19,09-23-16-Friday,12,12-30-16-Friday,110,0.999599108001
14,51,09-23-16-Friday,12,01-03-17-Tuesday,114,0.99959840862
14,18,09-23-16-Friday,12,09-25-16-Sunday,14,0.999598126175
14,10,09-23-16-Friday,12,11-05-16-Saturday,55,0.999597722347
14,13,09-23-16-Friday,12,11-19-16-Saturday,69,0.999595563491
14,46,09-23-16-Friday,12,11-05-16-Saturday,55,0.999595556558
14,52,09-23-16-Friday,12,10-08-16-Saturday,27,0.999595022542
14,14,09-24-16-Saturday,13,09-24-16-Saturday,13,1.0
14,37,09-24-16-Saturday,13,10-22-16-Saturday,41,0.999582093711
14,17,09-24-16-Saturday,13,11-19-16-Saturday,69,0.999580317095
14,27,09-24-16-Saturday,13,09-24-16-Saturday,13,0.999579764178
14,65,09-24-16-Saturday,13,02-04-17-Saturday,146,0.999573417464
14,68,09-24-16-Saturday,13,11-26-16-Saturday,76,0.999571833352
14,10,09-24-16-Saturday,13,12-10-16-Saturday,90,0.999566847636
14,23,09-24-16-Saturday,13,02-07-17-Tuesday,149,0.999560786164
14,52,09-24-16-Saturday,13,10-23-16-Sunday,42,0.999560668382
14,18,09-24-16-Saturday,13,10-02-16-Sunday,21,0.999560658657
14,23,09-24-16-Saturday,13,01-31-17-Tuesday,142,0.999556455998
14,14,09-25-16-Sunday,14,09-25-16-Sunday,14,1.0
14,6,09-25-16-Sunday,14,10-30-16-Sunday,49,0.999670802934
14,64,09-25-16-Sunday,14,12-03-16-Saturday,83,0.999639862549
14,43,09-25-16-Sunday,14,02-04-17-Saturday,146,0.999633741131
14,46,09-25-16-Sunday,14,11-05-16-Saturday,55,0.999633587392
14,65,09-25-16-Sunday,14,01-24-17-Tuesday,135,0.999631879605
14,10,09-25-16-Sunday,14,12-26-16-Monday,106,0.99962510927
14,52,09-25-16-Sunday,14,10-15-16-Saturday,34,0.999624984895
14,65,09-25-16-Sunday,14,02-01-17-Wednesday,143,0.999621028824
14,27,09-25-16-Sunday,14,09-22-16-Thursday,11,0.999619628572
14,33,09-25-16-Sunday,14,09-24-16-Saturday,13,0.99961832786
14,14,09-26-16-Monday,15,09-26-16-Monday,15,1.0
14,22,09-26-16-Monday,15,09-26-16-Monday,15,0.999571796034
14,23,09-26-16-Monday,15,09-26-16-Monday,15,0.999560920673
14,9,09-26-16-Monday,15,09-26-16-Monday,15,0.999520231736
14,27,09-26-16-Monday,15,09-26-16-Monday,15,0.999466843957
14,52,09-26-16-Monday,15,09-26-16-Monday,15,0.999411647927
14,39,09-26-16-Monday,15,09-26-16-Monday,15,0.998813774444
14,52,09-26-16-Monday,15,09-22-16-Thursday,11,0.994995124918
14,43,09-26-16-Monday,15,01-21-17-Saturday,132,0.994925910709
14,18,09-26-16-Monday,15,10-02-16-Sunday,21,0.994860142866
14,29,09-26-16-Monday,15,10-01-16-Saturday,20,0.994841438139
14,14,09-27-16-Tuesday,16,09-27-16-Tuesday,16,1.0
14,57,09-27-16-Tuesday,16,10-16-16-Sunday,35,0.999690623494
14,23,09-27-16-Tuesday,16,01-03-17-Tuesday,114,0.999639245144
14,15,09-27-16-Tuesday,16,10-28-16-Friday,47,0.999639157002
14,26,09-27-16-Tuesday,16,10-16-16-Sunday,35,0.999639140993
14,27,09-27-16-Tuesday,16,09-25-16-Sunday,14,0.999632420448
14,11,09-27-16-Tuesday,16,12-29-16-Thursday,109,0.999622073437
14,4,09-27-16-Tuesday,16,11-12-16-Saturday,62,0.999621146638
14,42,09-27-16-Tuesday,16,10-09-16-Sunday,28,0.99961866615
14,51,09-27-16-Tuesday,16,10-15-16-Saturday,34,0.999618426568
14,22,09-27-16-Tuesday,16,10-22-16-Saturday,41,0.999618081038
14,14,09-28-16-Wednesday,17,09-28-16-Wednesday,17,1.0
14,6,09-28-16-Wednesday,17,10-22-16-Saturday,41,0.999644339241
14,42,09-28-16-Wednesday,17,10-01-16-Saturday,20,0.999637407634
14,23,09-28-16-Wednesday,17,10-31-16-Monday,50,0.999636255833
14,23,09-28-16-Wednesday,17,12-19-16-Monday,99,0.999631539409
14,22,09-28-16-Wednesday,17,01-21-17-Saturday,132,0.999626421263
14,51,09-28-16-Wednesday,17,12-26-16-Monday,106,0.9996251335
14,45,09-28-16-Wednesday,17,12-26-16-Monday,106,0.999622819872
14,23,09-28-16-Wednesday,17,01-02-17-Monday,113,0.999620925813
14,52,09-28-16-Wednesday,17,12-29-16-Thursday,109,0.999620347313
14,25,09-28-16-Wednesday,17,10-22-16-Saturday,41,0.999616334974
14,14,09-29-16-Thursday,18,09-29-16-Thursday,18,1.0
14,9,09-29-16-Thursday,18,10-30-16-Sunday,49,0.999599356734
14,14,09-29-16-Thursday,18,09-20-16-Tuesday,9,0.999574262765
14,26,09-29-16-Thursday,18,10-08-16-Saturday,27,0.99957390265
14,26,09-29-16-Thursday,18,09-23-16-Friday,12,0.999569408606
14,52,09-29-16-Thursday,18,12-03-16-Saturday,83,0.99956851502
14,14,09-29-16-Thursday,18,09-21-16-Wednesday,10,0.99956755216
14,65,09-29-16-Thursday,18,02-10-17-Friday,152,0.999562415103
14,52,09-29-16-Thursday,18,10-15-16-Saturday,34,0.999559920488
14,6,09-29-16-Thursday,18,10-23-16-Sunday,42,0.999557316566
14,7,09-29-16-Thursday,18,11-10-16-Thursday,60,0.999556829259
14,14,09-30-16-Friday,19,09-30-16-Friday,19,1.0
14,25,09-30-16-Friday,19,10-07-16-Friday,26,0.874007662191
14,25,09-30-16-Friday,19,10-18-16-Tuesday,37,0.863561587922
14,8,09-30-16-Friday,19,09-23-16-Friday,12,0.858153594007
14,20,09-30-16-Friday,19,10-21-16-Friday,40,0.857041179193
14,23,09-30-16-Friday,19,11-04-16-Friday,54,0.853324076839
14,23,09-30-16-Friday,19,01-11-17-Wednesday,122,0.848683787444
14,34,09-30-16-Friday,19,09-23-16-Friday,12,0.848303194929
14,25,09-30-16-Friday,19,09-30-16-Friday,19,0.846948170903
14,8,09-30-16-Friday,19,09-24-16-Saturday,13,0.844283205931
14,15,09-30-16-Friday,19,10-19-16-Wednesday,38,0.843953917237
14,14,10-01-16-Saturday,20,10-01-16-Saturday,20,1.0
14,10,10-01-16-Saturday,20,12-26-16-Monday,106,0.999614146642
14,10,10-01-16-Saturday,20,12-27-16-Tuesday,107,0.99959909119
14,34,10-01-16-Saturday,20,01-21-17-Saturday,132,0.999595271742
14,61,10-01-16-Saturday,20,12-26-16-Monday,106,0.999589813544
14,13,10-01-16-Saturday,20,10-16-16-Sunday,35,0.999582650885
14,45,10-01-16-Saturday,20,11-13-16-Sunday,63,0.999576575617
14,45,10-01-16-Saturday,20,01-07-17-Saturday,118,0.999564754146
14,37,10-01-16-Saturday,20,01-07-17-Saturday,118,0.999563557439
14,4,10-01-16-Saturday,20,02-11-17-Saturday,153,0.999562483112
14,9,10-01-16-Saturday,20,10-29-16-Saturday,48,0.999562306765
14,14,10-02-16-Sunday,21,10-02-16-Sunday,21,1.0
14,22,10-02-16-Sunday,21,12-27-16-Tuesday,107,0.999622553498
14,22,10-02-16-Sunday,21,11-05-16-Saturday,55,0.999611750729
14,10,10-02-16-Sunday,21,11-05-16-Saturday,55,0.999599169173
14,68,10-02-16-Sunday,21,12-28-16-Wednesday,108,0.999598319251
14,56,10-02-16-Sunday,21,10-16-16-Sunday,35,0.99959378273
14,17,10-02-16-Sunday,21,10-16-16-Sunday,35,0.999593191805
14,65,10-02-16-Sunday,21,12-23-16-Friday,103,0.999591296586
14,23,10-02-16-Sunday,21,12-29-16-Thursday,109,0.999588944726
14,25,10-02-16-Sunday,21,10-22-16-Saturday,41,0.999588697919
14,23,10-02-16-Sunday,21,10-31-16-Monday,50,0.999588489208
14,14,10-03-16-Monday,22,10-03-16-Monday,22,1.0
14,52,10-03-16-Monday,22,10-03-16-Monday,22,0.999579693181
14,9,10-03-16-Monday,22,10-03-16-Monday,22,0.999529436243
14,15,10-03-16-Monday,22,10-03-16-Monday,22,0.999484974492
14,27,10-03-16-Monday,22,10-03-16-Monday,22,0.999447126995
14,41,10-03-16-Monday,22,10-03-16-Monday,22,0.999214238746
14,39,10-03-16-Monday,22,10-23-16-Sunday,42,0.99497494104
14,9,10-03-16-Monday,22,11-04-16-Friday,54,0.994933920065
14,61,10-03-16-Monday,22,12-30-16-Friday,110,0.994929255053
14,56,10-03-16-Monday,22,10-30-16-Sunday,49,0.994918622661
