SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
2,2,1.0,8886,8886.0
2,20,0.491897709005,6507,3200.778392495535
2,39,0.368430604447,8451,3113.607038181597
2,9,0.510451987454,5861,2991.759098467894
2,42,0.320654474566,8868,2843.563880451288
2,22,0.315303609881,8862,2794.220590765422
2,19,0.31417854282,8885,2791.4763529557003
2,43,0.312737681784,8885,2778.67430265084
2,33,0.384554879076,7201,2769.179684226276
2,44,0.305251048969,8885,2712.155570089565
2,15,0.410513636915,6561,2693.3799717993147
2,16,0.335784961658,7933,2663.782100832914
2,34,0.298318420897,8884,2650.260851248948
2,24,0.297977737787,8885,2647.532200237495
2,6,0.295194257044,8885,2622.8009738359397
2,37,0.295187216038,8885,2622.7384144976304
2,61,0.283482113004,8882,2517.888127701528
2,18,0.281592500832,8885,2501.9493698923197
2,52,0.279358504307,8885,2482.1003107676947
2,54,0.279052891583,8882,2478.547783040206
2,45,0.277504546379,8875,2462.8528491136253
