SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
45,45,1.0,20912,20912.0
45,22,0.402006052372,20679,8313.083157000588
45,6,0.385322350641,20912,8057.860996604592
45,36,0.378806134158,20912,7921.593877512097
45,46,0.397113675826,19852,7883.5006924977515
45,10,0.390443151639,19775,7721.0133236612255
45,39,0.380857580503,20163,7679.231395681989
45,34,0.364235430223,20909,7615.798610532706
45,18,0.385211025288,18906,7282.799644094928
45,52,0.344811235958,20638,7116.214287701204
45,37,0.339208115107,20761,7042.299677736427
45,5,0.408809655961,17082,6983.286543125802
45,8,0.330681056843,20759,6864.608059003836
45,31,0.32845826228,20752,6816.165858834561
45,43,0.349097748308,19386,6767.608948698888
45,44,0.384722777868,17587,6766.119494364516
45,56,0.333261935372,19948,6647.909086800656
45,19,0.35136517233,18879,6633.42308841807
45,28,0.379895397195,17086,6490.89275647377
45,42,0.318241047786,20004,6366.0939199111435
45,54,0.356889633258,17642,6296.246909937636
