SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
9,9,1.0,10353,10353.0
9,39,0.564961048048,9596,5421.3662170686075
9,22,0.533502920279,10130,5404.384582426271
9,44,0.510426270713,10192,5202.264551106896
9,36,0.501387306042,10353,5190.862779452826
9,34,0.500503980059,10342,5176.212161770178
9,13,0.498338649791,10347,5156.310009387477
9,37,0.502692539081,10194,5124.447743391714
9,45,0.489754529745,10323,5055.736010557635
9,6,0.484766093275,10353,5018.783363676075
9,46,0.484186589581,10353,5012.7837619320935
9,24,0.486269939455,10270,4993.99227820285
9,52,0.494914572596,10071,4984.284660614317
9,8,0.483484784823,10193,4928.160411700839
9,43,0.473398206718,10349,4899.198041324582
9,42,0.471441165184,10326,4868.101471689984
9,20,0.656494975502,7343,4820.642605111186
9,31,0.458463555195,10343,4741.888551381885
9,10,0.483841977135,9669,4678.268076918315
9,28,0.493593033984,9293,4586.960064813312
9,38,0.444685020195,10168,4521.55728534276
