SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
57,57,1.0,1885,1885.0
57,28,0.623465112818,1885,1175.23173766193
57,17,0.61342395886,1885,1156.3041624511
57,6,0.609460414546,1885,1148.83288141921
57,44,0.601844896422,1885,1134.47762975547
57,46,0.579131749855,1885,1091.663348476675
57,37,0.570529446894,1885,1075.44800739519
57,39,0.556847618366,1885,1049.65776061991
57,4,0.556423527681,1885,1048.858349678685
57,10,0.556654669927,1883,1048.1807434725408
57,52,0.54720445419,1885,1031.48039614815
57,24,0.533309825109,1885,1005.2890203304651
57,22,0.600861084658,1672,1004.6397335481761
57,36,0.530526529368,1885,1000.0425078586801
57,49,0.515196378773,1885,971.145173987105
57,43,0.511465605961,1885,964.112667236485
57,9,0.506845500034,1885,955.40376756409
57,31,0.483760485243,1885,911.8885146830551
57,26,0.480823408596,1885,906.35212520346
57,13,0.464292524807,1885,875.191409261195
57,38,0.457060588842,1885,861.55920996717
