SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
31,31,1.0,20970,20970.0
31,34,0.574290190155,20969,12042.290997360196
31,39,0.525832197327,20223,10633.904526543922
31,22,0.504901130697,20737,10470.13474726369
31,6,0.497779644977,20970,10438.43915516769
31,10,0.509691688404,19835,10109.734639493341
31,36,0.460357979831,20970,9653.70683705607
31,46,0.47408352182,19910,9439.0029194362
31,19,0.480833660801,18939,9106.50870191014
31,37,0.436949231078,20821,9097.719940275038
31,18,0.476188457332,18966,9031.390281758711
31,54,0.485856158118,17680,8589.93687552624
31,44,0.485489058369,17647,8567.425413037743
31,7,0.408208622494,20819,8498.495311702585
31,52,0.40533953871,20698,8389.71777221958
31,42,0.415543959456,20064,8337.474002525183
31,43,0.432106364951,19262,8323.232801686163
31,8,0.39409160683,20819,8204.59316259377
31,28,0.476765912643,17136,8169.860679050448
31,5,0.473771789097,17142,8121.3960087007745
31,56,0.402181113341,19984,8037.187369006544
