SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
15,15,1.0,8987,8987.0
15,9,0.505670046221,7666,3876.4665743301857
15,20,0.52959857199,6342,3358.7141435605804
15,36,0.338763938674,8987,3044.471516863238
15,39,0.31991967542,8528,2728.2749919817597
15,2,0.410513636915,6561,2693.3799717993147
15,19,0.29631519103,8987,2662.9846217866098
15,37,0.289576246879,8987,2602.4217307015733
15,70,0.377923887855,6875,2598.226729003125
15,23,0.301208138159,8613,2594.305693963467
15,34,0.284753707457,8987,2559.081568916059
15,24,0.281809647924,8904,2509.233105115296
15,45,0.279028816717,8955,2498.7030537007354
15,44,0.273671323739,8987,2459.484186442393
15,56,0.306168797852,8001,2449.656551613852
15,46,0.28015589722,8729,2445.48082683338
15,43,0.271803921947,8987,2442.7018465376887
15,18,0.264362724241,8987,2375.8278027538668
15,61,0.345501507307,6875,2375.322862735625
15,42,0.261913171648,8987,2353.813673600576
15,8,0.261721179079,8987,2352.088236382973
