SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
38,38,1.0,12887,12887.0
38,39,0.558581499139,12315,6878.931161896785
38,6,0.531629524618,12887,6851.109683752165
38,34,0.515013544014,12886,6636.464528164404
38,52,0.516789368941,12778,6603.534556328098
38,37,0.505232091041,12887,6510.925957245367
38,22,0.507259543384,12654,6418.862261981137
38,10,0.540078574297,11773,6358.345055198582
38,18,0.571961577682,11058,6324.751126007555
38,44,0.486140330682,12887,6264.890441498935
38,24,0.47699622257,12804,6107.45963378628
38,43,0.46688164466,12887,6016.703754733419
38,31,0.453872755009,12887,5849.058193800983
38,54,0.597864047246,9772,5842.327469687912
38,42,0.441339133673,12870,5680.03465037151
38,61,0.577710567171,9703,5605.525633260213
38,19,0.50012455733,11031,5516.87399190723
38,7,0.418078932589,12887,5387.783204274443
38,36,0.415481423175,12887,5354.309100456225
38,21,0.485204612813,10979,5327.061444073926
38,13,0.431244473061,12155,5241.776570056455
