SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
63,63,1.0,7154,7154.0
63,37,0.464629883326,7154,3323.9621853142044
63,36,0.445215760949,7154,3185.073553829146
63,10,0.439078808446,7134,3132.388219453764
63,6,0.435616955652,7154,3116.4037007344077
63,52,0.435466655551,7154,3115.328453811854
63,9,0.430559496476,7154,3080.222637789304
63,24,0.430865863011,7140,3076.38226189854
63,22,0.43212768922,6937,2997.66978011914
63,43,0.414582005619,7154,2965.919668198326
63,44,0.412576510604,7154,2951.572356861016
63,34,0.411380082722,7154,2943.013111793188
63,39,0.408383089423,7150,2919.93908937445
63,46,0.402596413729,7154,2880.174743817266
63,28,0.40544525009,7017,2845.00931988153
63,21,0.418763006423,6578,2754.6230562504943
63,38,0.371451229971,7154,2657.362099212534
63,13,0.369402093048,7154,2642.702573665392
63,8,0.364726562276,7154,2609.253826522504
63,42,0.352687269504,7139,2517.8344169890556
63,31,0.350644342238,7154,2508.509624370652
