SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
1,1,1.0,849,849.0
1,52,0.533296034022,849,452.768332884678
1,24,0.533682490778,845,450.96170470741
1,44,0.529643743168,849,449.667537949632
1,37,0.513628511808,849,436.07060652499194
1,22,0.501659915563,846,424.404288566298
1,31,0.498133873993,849,422.91565902005703
1,11,0.539945173885,724,390.92030589274
1,36,0.456241843503,849,387.34932513404704
1,45,0.446142365288,848,378.328725764224
1,26,0.449476924541,841,378.01009353898104
1,19,0.479149540137,788,377.569837627956
1,13,0.447832730861,842,377.075159384962
1,51,0.528764266554,710,375.42262925334
1,39,0.43870861957,849,372.46361801493003
1,56,0.430758795085,846,364.42194064191
1,9,0.441115459656,818,360.832445998608
1,6,0.415830170899,849,353.039815093251
1,70,0.467707065401,735,343.764693069735
1,46,0.394785319208,849,335.172736007592
1,8,0.385999486106,849,327.713563703994
