SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
53,53,1.0,4,4.0
53,21,0.995649161379,4,3.982596645516
53,45,0.995525276512,4,3.982101106048
53,15,0.994906381385,4,3.97962552554
53,14,0.994191887536,4,3.976767550144
53,7,0.994040340697,4,3.976161362788
53,23,0.9927771346,4,3.9711085384
53,9,0.992710123013,4,3.970840492052
53,49,0.99239330925,4,3.969573237
53,27,0.992130387569,4,3.968521550276
53,35,0.991383214759,4,3.965532859036
53,17,0.991100560949,4,3.964402243796
53,29,0.990447710055,4,3.96179084022
53,40,0.990090635813,4,3.960362543252
53,37,0.99001541557,4,3.96006166228
53,33,0.988236294672,4,3.952945178688
53,42,0.98802620261,4,3.95210481044
53,46,0.985543626082,4,3.942174504328
53,5,0.980499808835,4,3.92199923534
53,51,0.975722944576,4,3.902891778304
53,36,0.974270374859,4,3.897081499436
