SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
44,44,1.0,17805,17805.0
44,10,0.648458888549,16690,10822.77884988281
44,22,0.60741074647,17572,10673.421636970841
44,18,0.65861072943,15952,10506.15835586736
44,6,0.57367628009,17805,10214.30616700245
44,36,0.563943933129,17805,10041.021729361846
44,28,0.662478499736,14947,9902.066135553992
44,52,0.53179423829,17684,9404.24930992036
44,39,0.54254971479,17209,9336.73804182111
44,46,0.549056909574,16745,9193.95795081663
44,61,0.668029529346,13593,9080.525392400179
44,37,0.49444839789,17805,8803.65372443145
44,5,0.614727686311,14128,8684.872752201809
44,34,0.486571414523,17804,8662.917464167493
44,31,0.485489058369,17647,8567.425413037743
44,13,0.644876927018,13183,8501.412528878294
44,8,0.46259874222,17804,8236.108006484881
44,54,0.551113696897,14666,8082.633478691401
44,56,0.475145747369,16819,7991.476324999211
44,43,0.495093647447,16097,7969.52244295436
44,26,0.523140047991,14442,7555.188573086022
