SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
50,50,1.0,5609,5609.0
50,9,0.632902592066,5609,3549.950638898194
50,39,0.592826225507,5609,3325.162298868763
50,6,0.522800804634,5609,2932.3897131921062
50,34,0.519180844744,5608,2911.566177324352
50,19,0.520521875899,5587,2908.155720647713
50,46,0.509353546104,5609,2856.964040097336
50,43,0.502731847215,5609,2819.822931028935
50,24,0.499826732149,5526,2762.0425218553737
50,22,0.507377129205,5391,2735.270103544155
50,33,0.48378936391,5604,2711.15559535164
50,38,0.48182382339,5609,2702.54982539451
50,52,0.476048223963,5609,2670.1544882084672
50,18,0.470139760902,5609,2637.013918899318
50,8,0.469392033516,5609,2632.819915991244
50,37,0.45762912741,5609,2566.84177564269
50,44,0.456247245623,5609,2559.090800699407
50,10,0.464483661727,5286,2455.260635888922
50,28,0.442319486955,5472,2420.37223261776
50,42,0.432181345975,5592,2416.7580866922003
50,36,0.430217870254,5609,2413.092034254686
