SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
16,16,1.0,17546,17546.0
16,34,0.523021790397,17545,9176.417312515365
16,39,0.534255004131,17087,9128.815255586398
16,19,0.512427417664,16545,8478.11162525088
16,22,0.482231653697,17526,8451.591962693621
16,6,0.472737990559,17546,8294.660782348214
16,54,0.486942979324,16887,8223.006091844389
16,46,0.480444878183,16486,7920.614261724939
16,10,0.468579124108,16886,7912.427089687688
16,31,0.454947009067,17388,7910.6185936569955
16,18,0.46795834417,16572,7755.00567958524
16,36,0.424419357768,17546,7446.862051397328
16,37,0.418030050626,17546,7334.755268283796
16,61,0.509465301538,13690,6974.57997805522
16,8,0.388116428978,17545,6809.502746419011
16,43,0.426323068383,15838,6752.104757049954
16,7,0.377974527168,17546,6631.9410536897285
16,64,0.411586185937,16090,6622.42173172633
16,42,0.397476318269,16640,6614.00593599616
16,52,0.372418945863,17437,6493.869159013131
16,56,0.376222314355,17034,6408.57090272307
