SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
56,56,1.0,20153,20153.0
56,6,0.505144961542,20153,10180.186409955924
56,10,0.513961289606,19007,9768.862231541241
56,18,0.509666477649,18139,9244.84023807521
56,22,0.461119970688,19915,9183.204216251519
56,34,0.427606233614,20141,8612.417151219573
56,39,0.439110286657,19395,8516.544009712516
56,36,0.419248263212,20152,8448.691000248224
56,46,0.441965333157,19092,8438.002140633444
56,52,0.408699575411,19980,8165.81751671178
56,31,0.402181113341,19984,8037.187369006544
56,28,0.490740432954,16308,8002.994980613832
56,44,0.475145747369,16819,7991.476324999211
56,54,0.4477475761,17838,7986.9212624718
56,19,0.422487689361,18111,7651.674542017071
56,37,0.375586349806,19994,7509.473478021164
56,61,0.512746004011,14640,7506.60149872104
56,8,0.375456880187,19991,7505.758491818317
56,5,0.442250914667,16315,7215.323672792105
56,42,0.370402561055,19236,7125.063664453981
56,43,0.383380156622,18440,7069.53008810968
