SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
70,70,1.0,8879,8879.0
70,61,0.686310324127,8866,6084.827333709982
70,44,0.657528769174,8879,5838.197941495946
70,18,0.658964300715,8739,5758.6890239483855
70,22,0.626691570857,8859,5551.860626222163
70,54,0.615392735432,8879,5464.072097900728
70,6,0.60179801077,8879,5343.36453762683
70,24,0.593619169296,8879,5270.744604179184
70,36,0.566610738126,8879,5030.936743820755
70,37,0.554958582947,8879,4927.477257986413
70,34,0.551043592718,8878,4892.165016150404
70,39,0.580301214954,8420,4886.13622991268
70,38,0.542550578341,8879,4817.306585089738
70,46,0.608602579321,7819,4758.663567710899
70,10,0.611238809101,7765,4746.269352669266
70,52,0.531222234004,8879,4716.7222157215165
70,42,0.530260312836,8862,4699.166892352631
70,13,0.557166462084,8354,4654.568624249736
70,43,0.511223802771,8879,4539.156144803709
70,5,0.638870977592,6915,4417.79281004868
70,19,0.487174866279,8712,4244.267435022648
