SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
46,46,1.0,20078,20078.0
46,6,0.567850176686,20078,11401.295847501508
46,22,0.568670951222,19840,11282.431672244478
46,10,0.574163224197,18933,10870.632323721802
46,36,0.526926495644,20078,10579.63017954023
46,18,0.580562331738,18064,10487.277960515232
46,39,0.538887325602,19321,10411.842017956242
46,34,0.509786821142,20067,10229.892139856514
46,54,0.563953905732,16778,9462.018630371496
46,31,0.47408352182,19910,9439.0029194362
46,8,0.467800629094,19917,9317.185129665198
46,44,0.549056909574,16745,9193.95795081663
46,37,0.45408682019,19919,9044.955371364611
46,19,0.486946844302,18037,8783.060230675175
46,52,0.443345597052,19796,8776.469439241391
46,61,0.639989322645,13581,8691.694990841745
46,43,0.472933386407,18366,8685.894574750962
46,28,0.534581237248,16234,8678.391805484032
46,5,0.534146969506,16240,8674.546784777442
46,56,0.441965333157,19092,8438.002140633444
46,16,0.480444878183,16486,7920.614261724939
