SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
49,49,1.0,6350,6350.0
49,44,0.574916323869,6189,3558.1571284252414
49,10,0.57569999388,6014,3462.2597631943204
49,6,0.524578287293,6350,3331.0721243105504
49,43,0.521519401564,6346,3309.562122325144
49,46,0.519302287574,6350,3297.5695260949
49,37,0.529056498294,6191,3275.388780938154
49,24,0.518173882043,6267,3247.395718763481
49,36,0.507967557716,6350,3225.5939914965998
49,39,0.531365156987,6052,3215.8219300853243
49,22,0.521053086682,6127,3192.492262100614
49,8,0.515475413329,6190,3190.7928085065105
49,52,0.514919767679,6072,3126.5928293468883
49,21,0.578675027151,5314,3075.079094280414
49,38,0.491960730466,6165,3032.9379033228897
49,13,0.473088447139,6350,3004.11163933265
49,28,0.497316136592,6040,3003.78946501568
49,34,0.450202297849,6339,2853.832366064811
49,31,0.445352550076,6340,2823.53516748184
49,51,0.530864652817,5103,2709.002323325151
49,9,0.414812454737,6350,2634.0590875799503
