SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
29,29,1.0,8735,8735.0
29,56,0.426362116757,7750,3304.3064048667497
29,64,0.42587012063,7620,3245.1303192006003
29,69,0.482103185009,6623,3192.969394314607
29,54,0.459346510026,6623,3042.251935902198
29,67,0.446463736421,6623,2956.929326316283
29,66,0.494458584211,5632,2784.790746276352
29,68,0.418907463353,6623,2774.424129786919
29,22,0.324176652422,8507,2757.770782153954
29,65,0.485440671466,5600,2718.4677602096
29,61,0.452495492453,5962,2697.7781260047864
29,18,0.294948907245,8735,2576.378704785075
29,36,0.277245731872,8735,2421.7414679019203
29,37,0.257611016883,8735,2250.232232473005
29,39,0.223031347855,8735,1948.178823513425
29,46,0.229483544447,8307,1906.319803721229
29,51,0.231154345559,7846,1813.636995255914
29,5,0.200960659725,8735,1755.391362697875
29,6,0.191788765211,8735,1675.274864118085
29,10,0.182840262403,8734,1596.926851827802
29,31,0.178386491539,8577,1530.020937930003
