SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
68,68,1.0,11820,11820.0
68,18,0.445257474753,11820,5262.943351580459
68,54,0.434541946027,11820,5136.28580203914
68,69,0.420218760147,11644,4893.027243151668
68,51,0.412271537348,11800,4864.8041407064
68,67,0.438343752179,11084,4858.602149152036
68,6,0.399665895713,11820,4724.050887327659
68,36,0.396635214958,11819,4687.8316055886025
68,10,0.419793561181,11030,4630.32297982643
68,52,0.385903970073,11820,4561.38492626286
68,61,0.503647383838,8691,4377.199412936058
68,8,0.367585838492,11818,4344.1294392984555
68,39,0.36136708422,11819,4270.99756839618
68,5,0.370287451939,11489,4254.232535327171
68,34,0.357206501037,11819,4221.823635756304
68,64,0.356448816101,11819,4212.868557497719
68,22,0.348855207938,11804,4117.886874500152
68,37,0.348321446772,11820,4117.15950084504
68,56,0.337684406022,11820,3991.4296791800402
68,43,0.388268154598,10111,3925.779311140378
68,26,0.370157157216,10599,3923.295709332384
