SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
69,69,1.0,11644,11644.0
69,18,0.702455495067,11644,8179.391784560148
69,10,0.665370612046,10884,7241.893741508664
69,6,0.621352290371,11644,7235.026069079924
69,22,0.614774339818,11629,7149.210797743522
69,54,0.612295129405,11644,7129.56448679182
69,5,0.585772205789,11343,6644.414130264628
69,39,0.558076317789,11644,6498.2406443351165
69,34,0.557129859877,11644,6487.220088407788
69,36,0.552426700726,11644,6432.456503253544
69,67,0.573348568306,11080,6352.70213683048
69,31,0.550101585361,11486,6318.466809456446
69,46,0.584912554442,10584,6190.714476214128
69,19,0.518528467738,11644,6037.745478341272
69,66,0.678921274732,8775,5957.5341857733
69,61,0.685531179217,8520,5840.72564692884
69,26,0.559251049232,10424,5829.6329371943675
69,56,0.476158284497,11644,5544.387064683067
69,37,0.475844189398,11644,5540.729741350312
69,7,0.460991584623,11644,5367.786011350212
69,8,0.457630347501,11643,5328.190135954143
