SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
14,14,1.0,2112,2112.0
14,27,0.976480641836,2112,2062.327115557632
14,9,0.976249386837,2112,2061.838704999744
14,30,0.921018492637,2112,1945.191056449344
14,50,0.627862750461,2001,1256.353363672461
14,39,0.555519891093,2112,1173.258009988416
14,45,0.556919481721,2090,1163.96171679689
14,46,0.532155629523,2112,1123.912689552576
14,13,0.521075718659,2112,1100.511917807808
14,43,0.516719362553,2112,1091.311293711936
14,5,0.51319891402,2112,1083.8761064102398
14,44,0.50013505539,2112,1056.28523698368
14,19,0.49741004862,2112,1050.53002268544
14,37,0.493892772954,2112,1043.101536478848
14,36,0.493404057927,2112,1042.069370341824
14,28,0.492331399116,2112,1039.803914932992
14,17,0.491889963085,2112,1038.87160203552
14,21,0.479747168531,2110,1012.2665256004101
14,33,0.478991081012,2112,1011.629163097344
14,6,0.475905200162,2112,1005.111782742144
14,40,0.475824633211,2112,1004.941625341632
