SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
21,21,1.0,10986,10986.0
21,6,0.592248368666,10986,6506.440578164676
21,52,0.585782170329,10877,6371.552666668534
21,44,0.571539584598,10986,6278.933876393628
21,39,0.567035735472,10831,6141.564050897232
21,10,0.584940371034,10474,6126.665446210116
21,22,0.563443140085,10753,6058.704085334005
21,37,0.51708180977,10986,5680.66076213322
21,36,0.516156561944,10986,5670.495989516783
21,24,0.518760822429,10903,5656.0492469433875
21,18,0.582297074713,9308,5420.021171428603
21,38,0.485204612813,10979,5327.061444073926
21,28,0.546525305812,9626,5260.852593746312
21,13,0.503900320586,10254,5166.993887288844
21,31,0.468931713399,10986,5151.6838034014145
21,43,0.466227672713,10986,5121.977212425018
21,5,0.595123673924,8184,4870.492147394016
21,34,0.443266665224,10986,4869.727584150864
21,61,0.613281146877,7931,4863.932775881487
21,56,0.484717907039,10000,4847.17907039
21,46,0.479480838758,9926,4759.326805511908
